recall,precision
0.50000000,1.00000000
0.50047664,1.00000000
0.50095420,1.00000000
0.50143266,1.00000000
0.50191205,1.00000000
0.50143541,0.99809524
0.50191571,0.99809524
0.50239693,0.99809524
0.50287908,0.99809524
0.50336215,0.99809524
0.50384615,0.99809524
0.50433109,0.99809524
0.50481696,0.99809524
0.50530376,0.99809524
0.50579151,0.99809524
0.50628019,0.99809524
0.50676983,0.99809524
0.50726041,0.99809524
0.50775194,0.99809524
0.50824442,0.99809524
0.50873786,0.99809524
0.50923226,0.99809524
0.50972763,0.99809524
0.50925024,0.99619048
0.50974659,0.99619048
0.51024390,0.99619048
0.51074219,0.99619048
0.51124145,0.99619048
0.51174168,0.99619048
0.51224290,0.99619048
0.51274510,0.99619048
0.51324828,0.99619048
0.51375246,0.99619048
0.51425762,0.99619048
0.51476378,0.99619048
0.51527094,0.99619048
0.51577909,0.99619048
0.51628825,0.99619048
0.51679842,0.99619048
0.51730959,0.99619048
0.51782178,0.99619048
0.51833499,0.99619048
0.51884921,0.99619048
0.51936445,0.99619048
0.51988072,0.99619048
0.52039801,0.99619048
0.52091633,0.99619048
0.52143569,0.99619048
0.52195609,0.99619048
0.52247752,0.99619048
0.52300000,0.99619048
0.52352352,0.99619048
0.52404810,0.99619048
0.52457372,0.99619048
0.52562814,0.99619048
0.52615694,0.99619048
0.52668681,0.99619048
0.52721774,0.99619048
0.52774975,0.99619048
0.52828283,0.99619048
0.52881699,0.99619048
0.52935223,0.99619048
0.52988855,0.99619048
0.53042596,0.99619048
0.53096447,0.99619048
0.53150407,0.99619048
0.53204476,0.99619048
0.53258656,0.99619048
0.53312946,0.99619048
0.53367347,0.99619048
0.53531218,0.99619048
0.53586066,0.99619048
0.53751285,0.99619048
0.53861998,0.99619048
0.53973168,0.99619048
0.54028926,0.99619048
0.54084798,0.99619048
0.54196891,0.99619048
0.54253112,0.99619048
0.54309450,0.99619048
0.54365904,0.99619048
0.54422477,0.99619048
0.54479167,0.99619048
0.54535975,0.99619048
0.54592902,0.99619048
0.54649948,0.99619048
0.54707113,0.99619048
0.54764398,0.99619048
0.54821803,0.99619048
0.54879328,0.99619048
0.54994742,0.99619048
0.55052632,0.99619048
0.55110643,0.99619048
0.55168776,0.99619048
0.55227033,0.99619048
0.55285412,0.99619048
0.55343915,0.99619048
0.55402542,0.99619048
0.55461294,0.99619048
0.55520170,0.99619048
0.55579171,0.99619048
0.55638298,0.99619048
0.55697551,0.99619048
0.55756930,0.99619048
0.55816435,0.99619048
0.55876068,0.99619048
0.55935829,0.99619048
0.55995717,0.99619048
0.56055734,0.99619048
0.56115880,0.99619048
0.56176155,0.99619048
0.56129032,0.99428571
0.56189451,0.99428571
0.56250000,0.99428571
0.56310680,0.99428571
0.56371490,0.99428571
0.56432432,0.99428571
0.56493506,0.99428571
0.56554713,0.99428571
0.56616052,0.99428571
0.56677524,0.99428571
0.56630435,0.99238095
0.56692057,0.99238095
0.56753813,0.99238095
0.56815703,0.99238095
0.56877729,0.99238095
0.56939891,0.99238095
0.57002188,0.99238095
0.57127193,0.99238095
0.57252747,0.99238095
0.57315732,0.99238095
0.57378855,0.99238095
0.57442117,0.99238095
0.57505519,0.99238095
0.57569061,0.99238095
0.57632743,0.99238095
0.57696567,0.99238095
0.57760532,0.99238095
0.57824639,0.99238095
0.57888889,0.99238095
0.58017817,0.99238095
0.58082497,0.99238095
0.58147321,0.99238095
0.58212291,0.99238095
0.58277405,0.99238095
0.58342665,0.99238095
0.58408072,0.99238095
0.58473625,0.99238095
0.58539326,0.99238095
0.58605174,0.99238095
0.58671171,0.99238095
0.58737317,0.99238095
0.58803612,0.99238095
0.58870056,0.99238095
0.58936652,0.99238095
0.59003398,0.99238095
0.59070295,0.99238095
0.59137344,0.99238095
0.59204545,0.99238095
0.59271900,0.99238095
0.59339408,0.99238095
0.59407070,0.99238095
0.59474886,0.99238095
0.59610984,0.99238095
0.59679267,0.99238095
0.59747706,0.99238095
0.59816303,0.99238095
0.59885057,0.99238095
0.59953970,0.99238095
0.59907834,0.99047619
0.59976932,0.99047619
0.60046189,0.99047619
0.60115607,0.99047619
0.60185185,0.99047619
0.60254925,0.99047619
0.60324826,0.99047619
0.60394890,0.99047619
0.60465116,0.99047619
0.60535506,0.99047619
0.60606061,0.99047619
0.60747664,0.99047619
0.60818713,0.99047619
0.60889930,0.99047619
0.60961313,0.99047619
0.61032864,0.99047619
0.61104583,0.99047619
0.61176471,0.99047619
0.61248528,0.99047619
0.61320755,0.99047619
0.61393152,0.99047619
0.61465721,0.99047619
0.61538462,0.99047619
0.61611374,0.99047619
0.61684460,0.99047619
0.61757720,0.99047619
0.61831153,0.99047619
0.61904762,0.99047619
0.61978546,0.99047619
0.62052506,0.99047619
0.62200957,0.99047619
0.62275449,0.99047619
0.62350120,0.99047619
0.62424970,0.99047619
0.62500000,0.99047619
0.62575211,0.99047619
0.62650602,0.99047619
0.62726176,0.99047619
0.62801932,0.99047619
0.62877872,0.99047619
0.62953995,0.99047619
0.63030303,0.99047619
0.63106796,0.99047619
0.63183475,0.99047619
0.63260341,0.99047619
0.63337393,0.99047619
0.63414634,0.99047619
0.63492063,0.99047619
0.63569682,0.99047619
0.63525092,0.98857143
0.63602941,0.98857143
0.63680982,0.98857143
0.63759214,0.98857143
0.63837638,0.98857143
0.63916256,0.98857143
0.63871763,0.98666667
0.63950617,0.98666667
0.64029666,0.98666667
0.64108911,0.98666667
0.64188352,0.98666667
0.64267990,0.98666667
0.64347826,0.98666667
0.64303483,0.98476190
0.64383562,0.98476190
0.64463840,0.98476190
0.64544320,0.98476190
0.64625000,0.98476190
0.64705882,0.98476190
0.64786967,0.98476190
0.64868256,0.98476190
0.64949749,0.98476190
0.65031447,0.98476190
0.65113350,0.98476190
0.65069357,0.98285714
0.65151515,0.98285714
0.65233881,0.98285714
0.65316456,0.98285714
0.65399240,0.98285714
0.65482234,0.98285714
0.65565438,0.98285714
0.65648855,0.98285714
0.65732484,0.98285714
0.65816327,0.98285714
0.65900383,0.98285714
0.65984655,0.98285714
0.66069142,0.98285714
0.66153846,0.98285714
0.66238768,0.98285714
0.66323907,0.98285714
0.66409266,0.98285714
0.66365979,0.98095238
0.66451613,0.98095238
0.66408269,0.97904762
0.66494179,0.97904762
0.66450777,0.97714286
0.66536965,0.97714286
0.66623377,0.97714286
0.66710013,0.97714286
0.66796875,0.97714286
0.66883963,0.97714286
0.66971279,0.97714286
0.67058824,0.97714286
0.67146597,0.97714286
0.67234600,0.97714286
0.67322835,0.97714286
0.67279895,0.97523810
0.67236842,0.97333333
0.67325428,0.97333333
0.67414248,0.97333333
0.67503303,0.97333333
0.67592593,0.97333333
0.67682119,0.97333333
0.67771883,0.97333333
0.67861886,0.97333333
0.67952128,0.97333333
0.67909454,0.97142857
0.68000000,0.97142857
0.68090788,0.97142857
0.68048128,0.96952381
0.68139224,0.96952381
0.68230563,0.96952381
0.68322148,0.96952381
0.68279570,0.96761905
0.68371467,0.96761905
0.68463612,0.96761905
0.68556005,0.96761905
0.68648649,0.96761905
0.68741543,0.96761905
0.68834688,0.96761905
0.68928087,0.96761905
0.69021739,0.96761905
0.68979592,0.96571429
0.69073569,0.96571429
0.69167804,0.96571429
0.69262295,0.96571429
0.69357045,0.96571429
0.69452055,0.96571429
0.69547325,0.96571429
0.69642857,0.96571429
0.69738652,0.96571429
0.69834711,0.96571429
0.69931034,0.96571429
0.69889503,0.96380952
0.69986169,0.96380952
0.70083102,0.96380952
0.70180305,0.96380952
0.70277778,0.96380952
0.70375522,0.96380952
0.70473538,0.96380952
0.70571827,0.96380952
0.70670391,0.96380952
0.70629371,0.96190476
0.70728291,0.96190476
0.70827489,0.96190476
0.70926966,0.96190476
0.71026723,0.96190476
0.71126761,0.96190476
