fpr,tpr
0.00000000,0.00000000
0.00000000,0.00185874
0.00000000,0.23420074
0.00186220,0.23420074
0.00186220,0.24721190
0.00372439,0.24721190
0.00372439,0.25836431
0.00558659,0.25836431
0.00558659,0.27323420
0.00744879,0.27323420
0.00744879,0.28252788
0.00931099,0.28252788
0.00931099,0.28624535
0.01117318,0.28624535
0.01117318,0.36059480
0.01117318,0.36431227
0.01117318,0.39405204
0.01303538,0.39405204
0.01303538,0.47397770
0.01489758,0.47397770
0.01489758,0.48698885
0.01675978,0.48698885
0.01675978,0.49814126
0.01862197,0.49814126
0.01862197,0.51301115
0.02048417,0.51301115
0.02048417,0.54832714
0.02234637,0.54832714
0.02234637,0.55018587
0.02420857,0.55018587
0.02420857,0.56319703
0.02607076,0.56319703
0.02607076,0.56691450
0.02793296,0.56691450
0.02793296,0.57063197
0.02979516,0.57063197
0.02979516,0.57249071
0.03165736,0.57249071
0.03165736,0.57434944
0.03351955,0.57434944
0.03351955,0.58364312
0.03538175,0.58364312
0.03538175,0.59479554
0.03724395,0.59479554
0.03724395,0.60037175
0.03910615,0.60037175
0.03910615,0.60223048
0.04096834,0.60223048
0.04096834,0.60594796
0.04283054,0.60594796
0.04283054,0.61152416
0.04469274,0.61152416
0.04469274,0.61338290
0.04655493,0.61338290
0.04655493,0.61710037
0.04841713,0.61710037
0.04841713,0.62267658
0.05027933,0.62267658
0.05027933,0.63011152
0.05214153,0.63011152
0.05214153,0.63754647
0.05400372,0.63754647
0.05400372,0.64869888
0.05586592,0.64869888
0.05586592,0.65427509
0.05772812,0.65427509
0.05772812,0.65613383
0.05959032,0.65613383
0.05959032,0.66171004
0.06145251,0.66171004
0.06145251,0.66542751
0.06331471,0.66542751
0.06331471,0.67286245
0.06517691,0.67286245
0.06517691,0.69330855
0.07076350,0.69330855
0.07076350,0.70074349
0.07262570,0.70074349
0.07262570,0.70817844
0.07448790,0.70817844
0.07448790,0.72676580
0.07821229,0.72676580
0.07821229,0.72862454
0.08007449,0.72862454
0.08007449,0.73048327
0.08193669,0.73048327
0.08193669,0.73234201
0.08566108,0.73234201
0.08566108,0.73791822
0.08752328,0.73791822
0.08752328,0.74163569
0.08938547,0.74163569
0.08938547,0.74349442
0.09124767,0.74349442
0.09124767,0.74535316
0.09310987,0.74535316
0.09310987,0.74721190
0.09869646,0.74721190
0.09869646,0.74907063
0.10055866,0.74907063
0.10055866,0.75092937
0.10428305,0.75092937
0.10428305,0.75278810
0.10986965,0.75278810
0.10986965,0.76022305
0.11359404,0.76022305
0.11359404,0.76579926
0.11545624,0.76579926
0.11545624,0.76951673
0.11731844,0.76951673
0.11731844,0.77323420
0.11918063,0.77323420
0.11918063,0.77695167
0.12290503,0.77695167
0.12290503,0.77881041
0.13594041,0.77881041
0.13594041,0.78066914
0.13780261,0.78066914
0.13780261,0.78252788
0.14711359,0.78252788
0.14711359,0.78438662
0.14897579,0.78438662
0.14897579,0.78624535
0.15270019,0.78624535
0.15270019,0.78810409
0.15828678,0.78810409
0.15828678,0.78996283
0.16573557,0.78996283
0.16573557,0.79739777
0.16759777,0.79739777
0.16759777,0.79925651
0.17318436,0.79925651
0.17318436,0.80111524
0.17504655,0.80111524
0.17504655,0.80483271
0.17690875,0.80483271
0.17690875,0.80669145
0.17877095,0.80669145
0.17877095,0.80855019
0.18063315,0.80855019
0.18063315,0.81226766
0.18249534,0.81226766
0.18249534,0.81598513
0.18435754,0.81598513
0.18435754,0.82156134
0.19553073,0.82156134
0.19553073,0.82342007
0.19925512,0.82342007
0.19925512,0.82527881
0.20111732,0.82527881
0.20111732,0.83271375
0.20484171,0.83271375
0.20484171,0.83457249
0.21042831,0.83457249
0.21042831,0.83643123
0.21787709,0.83643123
0.21787709,0.83828996
0.22718808,0.83828996
0.22718808,0.84200743
0.23091248,0.84200743
0.23091248,0.84758364
0.23649907,0.84758364
0.23649907,0.84944238
0.23836127,0.84944238
0.23836127,0.85130112
0.24022346,0.85130112
0.24022346,0.85315985
0.24208566,0.85315985
0.24208566,0.85501859
0.24953445,0.85501859
0.24953445,0.85873606
0.25139665,0.85873606
0.25139665,0.86059480
0.25698324,0.86059480
0.25698324,0.86245353
0.26815642,0.86245353
0.26815642,0.86431227
0.28491620,0.86431227
0.28491620,0.86617100
0.28677840,0.86617100
0.28677840,0.87918216
0.29050279,0.87918216
0.29050279,0.88104089
0.29236499,0.88104089
0.29236499,0.88475836
0.31843575,0.88475836
0.31843575,0.88661710
0.32029795,0.88661710
0.32029795,0.88847584
0.33519553,0.88847584
0.33519553,0.89033457
0.34636872,0.89033457
0.34636872,0.89219331
0.34823091,0.89219331
0.34823091,0.89405204
0.35195531,0.89405204
0.35195531,0.89962825
0.35567970,0.89962825
0.35567970,0.90148699
0.35940410,0.90148699
0.35940410,0.90520446
0.36126629,0.90520446
0.36126629,0.90706320
0.36312849,0.90706320
0.36312849,0.90892193
0.36499069,0.90892193
0.36499069,0.91263941
0.37243948,0.91263941
0.37243948,0.91449814
0.38175047,0.91449814
0.38175047,0.92193309
0.38547486,0.92193309
0.38547486,0.92379182
0.38733706,0.92379182
0.38733706,0.92750929
0.39851024,0.92750929
0.39851024,0.92936803
0.40037244,0.92936803
0.40037244,0.93122677
0.41713222,0.93122677
0.41713222,0.93308550
0.42458101,0.93308550
0.42458101,0.93494424
0.44878957,0.93494424
0.44878957,0.93680297
0.49534451,0.93680297
0.49534451,0.93866171
0.52141527,0.93866171
0.52141527,0.94052045
0.52513966,0.94052045
0.52513966,0.94237918
0.54748603,0.94237918
0.54748603,0.94423792
0.54934823,0.94423792
0.54934823,0.94609665
0.55121043,0.94609665
0.55121043,0.94795539
0.57355680,0.94795539
0.57355680,0.94981413
0.58286778,0.94981413
0.58286778,0.95167286
0.58472998,0.95167286
0.58472998,0.95539033
0.59031657,0.95539033
0.59031657,0.95724907
0.59590317,0.95724907
0.59590317,0.95910781
0.60521415,0.95910781
0.60521415,0.96096654
0.61080074,0.96096654
0.61080074,0.96282528
0.61266294,0.96282528
0.61266294,0.96468401
0.61824953,0.96468401
0.61824953,0.96654275
0.63687151,0.96654275
0.64059590,0.96654275
0.64432030,0.96654275
0.64432030,0.97026022
0.65735568,0.97026022
0.65735568,0.97211896
0.67411546,0.97211896
0.67411546,0.97397770
0.69832402,0.97397770
0.69832402,0.97583643
0.70391061,0.97583643
0.70763501,0.97583643
0.70949721,0.97583643
0.70949721,0.97769517
0.71322160,0.97769517
0.71322160,0.97955390
0.71508380,0.97955390
0.71508380,0.98141264
0.71694600,0.98141264
0.72067039,0.98141264
0.72253259,0.98141264
0.72625698,0.98141264
0.72998138,0.98141264
0.72998138,0.98327138
0.74860335,0.98327138
0.74860335,0.98513011
0.76163873,0.98513011
0.76163873,0.98698885
0.77653631,0.98698885
0.78026071,0.98698885
0.78957169,0.98698885
0.78957169,0.98884758
0.81564246,0.98884758
0.81564246,0.99070632
0.83240223,0.99070632
0.83612663,0.99070632
0.84171322,0.99070632
0.84543762,0.99070632
0.86778399,0.99070632
0.87150838,0.99070632
0.87337058,0.99070632
0.87709497,0.99070632
0.88826816,0.99070632
0.89571695,0.99070632
0.90875233,0.99070632
0.90875233,0.99256506
0.92923650,0.99256506
0.93482309,0.99256506
0.94040968,0.99256506
0.94040968,0.99628253
0.94785847,0.99628253
0.94785847,0.99814126
0.97579143,0.99814126
0.97579143,1.00000000
1.00000000,1.00000000
