fpr,tpr
0.00000000,0.00000000
0.00000000,0.00190840
0.00000000,0.35305344
0.00190114,0.35305344
0.00190114,0.43129771
0.00570342,0.43129771
0.00570342,0.44465649
0.00760456,0.44465649
0.00760456,0.51526718
0.00950570,0.51526718
0.00950570,0.51717557
0.01140684,0.51717557
0.01140684,0.55343511
0.01330798,0.55343511
0.01330798,0.56106870
0.01711027,0.56106870
0.01711027,0.57442748
0.01901141,0.57442748
0.01901141,0.58587786
0.02091255,0.58587786
0.02091255,0.59351145
0.02281369,0.59351145
0.02281369,0.60114504
0.02471483,0.60114504
0.02471483,0.61259542
0.02661597,0.61259542
0.02661597,0.61641221
0.02851711,0.61641221
0.02851711,0.63740458
0.03041825,0.63740458
0.03041825,0.64694656
0.03231939,0.64694656
0.03231939,0.67557252
0.03422053,0.67557252
0.03422053,0.68320611
0.03612167,0.68320611
0.03612167,0.68511450
0.03802281,0.68511450
0.03802281,0.68702290
0.03992395,0.68702290
0.03992395,0.69083969
0.04182510,0.69083969
0.04182510,0.69656489
0.04372624,0.69656489
0.04372624,0.69847328
0.04562738,0.69847328
0.04562738,0.70229008
0.04752852,0.70229008
0.04752852,0.70801527
0.04942966,0.70801527
0.04942966,0.70992366
0.04942966,0.71564885
0.04942966,0.71946565
0.05133080,0.71946565
0.05133080,0.72900763
0.05323194,0.72900763
0.05323194,0.73091603
0.05703422,0.73091603
0.05703422,0.73664122
0.06083650,0.73664122
0.06083650,0.73854962
0.06273764,0.73854962
0.06273764,0.74045802
0.06463878,0.74045802
0.06463878,0.74236641
0.06653992,0.74236641
0.06653992,0.74618321
0.07034221,0.74618321
0.07034221,0.74809160
0.07224335,0.74809160
0.07224335,0.75000000
0.07414449,0.75000000
0.07414449,0.75381679
0.07604563,0.75381679
0.07604563,0.76717557
0.07984791,0.76717557
0.07984791,0.77480916
0.08555133,0.77480916
0.08555133,0.77671756
0.09125475,0.77671756
0.09125475,0.77862595
0.09315589,0.77862595
0.09315589,0.78625954
0.09505703,0.78625954
0.09505703,0.78816794
0.09885932,0.78816794
0.09885932,0.79198473
0.10266160,0.79198473
0.10266160,0.79389313
0.10646388,0.79389313
0.10646388,0.79961832
0.10836502,0.79961832
0.10836502,0.80152672
0.11026616,0.80152672
0.11026616,0.80343511
0.11216730,0.80343511
0.11216730,0.80534351
0.11406844,0.80534351
0.11406844,0.81297710
0.11787072,0.81297710
0.11787072,0.81488550
0.11977186,0.81488550
0.11977186,0.82061069
0.12167300,0.82061069
0.12167300,0.82633588
0.12357414,0.82633588
0.12357414,0.82824427
0.12547529,0.82824427
0.12547529,0.83206107
0.12737643,0.83206107
0.12737643,0.83396947
0.12927757,0.83396947
0.12927757,0.83587786
0.13117871,0.83587786
0.13117871,0.84160305
0.13307985,0.84160305
0.13307985,0.84351145
0.13688213,0.84351145
0.13688213,0.84732824
0.13878327,0.84732824
0.13878327,0.85114504
0.14068441,0.85114504
0.14068441,0.85496183
0.14258555,0.85496183
0.14258555,0.85687023
0.14828897,0.85687023
0.14828897,0.86068702
0.15019011,0.86068702
0.15019011,0.87022901
0.15209125,0.87022901
0.15209125,0.87404580
0.15969582,0.87404580
0.15969582,0.87977099
0.16159696,0.87977099
0.16159696,0.88167939
0.16920152,0.88167939
0.16920152,0.88549618
0.17490494,0.88549618
0.17490494,0.88740458
0.18060837,0.88740458
0.18060837,0.88931298
0.18441065,0.88931298
0.18441065,0.89503817
0.18821293,0.89503817
0.18821293,0.89694656
0.19011407,0.89694656
0.19011407,0.89885496
0.19771863,0.89885496
0.19771863,0.90076336
0.20342205,0.90076336
0.20342205,0.90267176
0.21673004,0.90267176
0.21673004,0.90458015
0.21863118,0.90458015
0.21863118,0.90648855
0.23003802,0.90648855
0.23003802,0.90839695
0.23193916,0.90839695
0.23193916,0.91030534
0.23574144,0.91030534
0.23574144,0.91412214
0.23954373,0.91412214
0.23954373,0.91603053
0.24334601,0.91603053
0.24334601,0.91793893
0.26425856,0.91793893
0.26425856,0.91984733
0.26615970,0.91984733
0.26615970,0.92175573
0.26806084,0.92175573
0.26806084,0.92366412
0.27186312,0.92366412
0.27186312,0.92557252
0.27566540,0.92557252
0.27566540,0.92748092
0.27566540,0.93129771
0.27566540,0.93320611
0.30038023,0.93320611
0.30038023,0.93511450
0.32129278,0.93511450
0.32129278,0.93893130
0.32699620,0.93893130
0.32699620,0.94274809
0.33650190,0.94274809
0.33650190,0.94656489
0.34030418,0.94656489
0.34030418,0.95038168
0.35931559,0.95038168
0.35931559,0.95610687
0.36882129,0.95610687
0.36882129,0.95801527
0.37072243,0.95801527
0.37072243,0.96374046
0.39353612,0.96374046
0.39353612,0.96564885
0.39923954,0.96564885
0.40304183,0.96564885
0.41444867,0.96564885
0.41444867,0.96755725
0.41825095,0.96755725
0.41825095,0.97137405
0.42965779,0.97137405
0.42965779,0.97328244
0.43155894,0.97328244
0.43155894,0.97519084
0.48288973,0.97519084
0.48288973,0.97709924
0.48859316,0.97709924
0.48859316,0.97900763
0.50760456,0.97900763
0.50760456,0.98091603
0.58174905,0.98091603
0.58174905,0.98282443
0.61596958,0.98282443
0.61596958,0.98473282
0.62737643,0.98473282
0.62737643,0.99045802
0.65399240,0.99045802
0.65399240,0.99236641
0.66730038,0.99236641
0.66730038,0.99427481
0.67110266,0.99427481
0.67110266,0.99809160
0.68060837,0.99809160
0.68060837,1.00000000
0.73193916,1.00000000
0.73574144,1.00000000
0.78517110,1.00000000
0.78897338,1.00000000
0.86121673,1.00000000
0.86501901,1.00000000
0.89353612,1.00000000
0.89733840,1.00000000
0.91254753,1.00000000
0.91825095,1.00000000
0.93155894,1.00000000
0.93536122,1.00000000
0.94486692,1.00000000
0.94866920,1.00000000
0.95057034,1.00000000
0.95437262,1.00000000
0.97908745,1.00000000
0.98288973,1.00000000
0.99429658,1.00000000
0.99809886,1.00000000
1.00000000,1.00000000
