recall,precision
0.50190476,1.00000000
0.50142993,0.99810247
0.50190840,0.99810247
0.50238777,0.99810247
0.50286807,0.99810247
0.50334928,0.99810247
0.50383142,0.99810247
0.50431448,0.99810247
0.50479846,0.99810247
0.50528338,0.99810247
0.50576923,0.99810247
0.50625602,0.99810247
0.50674374,0.99810247
0.50723240,0.99810247
0.50772201,0.99810247
0.50821256,0.99810247
0.50870406,0.99810247
0.50919652,0.99810247
0.50968992,0.99810247
0.51018429,0.99810247
0.51067961,0.99810247
0.51117590,0.99810247
0.51167315,0.99810247
0.51217137,0.99810247
0.51267057,0.99810247
0.51317073,0.99810247
0.51367188,0.99810247
0.51417400,0.99810247
0.51467710,0.99810247
0.51518119,0.99810247
0.51568627,0.99810247
0.51619235,0.99810247
0.51669941,0.99810247
0.51720747,0.99810247
0.51822660,0.99810247
0.51924975,0.99810247
0.51976285,0.99810247
0.52079208,0.99810247
0.52130823,0.99810247
0.52182540,0.99810247
0.52234359,0.99810247
0.52286282,0.99810247
0.52338308,0.99810247
0.52290837,0.99620493
0.52342971,0.99620493
0.52395210,0.99620493
0.52447552,0.99620493
0.52500000,0.99620493
0.52552553,0.99620493
0.52605210,0.99620493
0.52657974,0.99620493
0.52710843,0.99620493
0.52763819,0.99620493
0.52816901,0.99620493
0.52870091,0.99620493
0.52923387,0.99620493
0.52780586,0.99051233
0.52834008,0.99051233
0.52887538,0.99051233
0.52941176,0.99051233
0.52994924,0.99051233
0.53048780,0.99051233
0.53102747,0.99051233
0.53156823,0.99051233
0.53211009,0.99051233
0.53374233,0.99051233
0.53483607,0.99051233
0.53538462,0.99051233
0.53593429,0.99051233
0.53648510,0.99051233
0.53703704,0.99051233
0.53759011,0.99051233
0.53869969,0.99051233
0.53925620,0.99051233
0.53981386,0.99051233
0.54037267,0.99051233
0.54093264,0.99051233
0.54149378,0.99051233
0.54205607,0.99051233
0.54261954,0.99051233
0.54318418,0.99051233
0.54375000,0.99051233
0.54431700,0.99051233
0.54488518,0.99051233
0.54545455,0.99051233
0.54602510,0.99051233
0.54659686,0.99051233
0.54716981,0.99051233
0.54831933,0.99051233
