fpr,tpr
0.00000000,0.00000000
0.00000000,0.00190476
0.00000000,0.00380952
0.00571429,0.00380952
0.00571429,0.02857143
0.00761905,0.02857143
0.00761905,0.08571429
0.00952381,0.08571429
0.00952381,0.14285714
0.01142857,0.14285714
0.01142857,0.16000000
0.01333333,0.16000000
0.01333333,0.16380952
0.01523810,0.16380952
0.01523810,0.17904762
0.01714286,0.17904762
0.01714286,0.20380952
0.01904762,0.20380952
0.01904762,0.24000000
0.02095238,0.24000000
0.02095238,0.26095238
0.02285714,0.26095238
0.02285714,0.37714286
0.02476190,0.37714286
0.02476190,0.40000000
0.02666667,0.40000000
0.02666667,0.40571429
0.02857143,0.40571429
0.02857143,0.41142857
0.03047619,0.41142857
0.03047619,0.48571429
0.03428571,0.48571429
0.03428571,0.51238095
0.03619048,0.51238095
0.03619048,0.52952381
0.03809524,0.52952381
0.03809524,0.53142857
0.04000000,0.53142857
0.04000000,0.53333333
0.04190476,0.53333333
0.04190476,0.53904762
0.04380952,0.53904762
0.04380952,0.54095238
0.04571429,0.54095238
0.04571429,0.55619048
0.05142857,0.55619048
0.05142857,0.56571429
0.05333333,0.56571429
0.05333333,0.56952381
0.05523810,0.56952381
0.05523810,0.57333333
0.05714286,0.57333333
0.05714286,0.57714286
0.05904762,0.57714286
0.05904762,0.57904762
0.06095238,0.57904762
0.06095238,0.59428571
0.06285714,0.59428571
0.06285714,0.61333333
0.06476190,0.61333333
0.06476190,0.62476190
0.06666667,0.62476190
0.06666667,0.62857143
0.06857143,0.62857143
0.06857143,0.63047619
0.07047619,0.63047619
0.07047619,0.63238095
0.07238095,0.63238095
0.07238095,0.63428571
0.07619048,0.63428571
0.07619048,0.64761905
0.07809524,0.64761905
0.07809524,0.65333333
0.08380952,0.65333333
0.08380952,0.65904762
0.08571429,0.65904762
0.08571429,0.66476190
0.08761905,0.66476190
0.08761905,0.67047619
0.09523810,0.67047619
0.09523810,0.67428571
0.09714286,0.67428571
0.09714286,0.68761905
0.10285714,0.68761905
0.10285714,0.69142857
0.10857143,0.69142857
0.10857143,0.69333333
0.11047619,0.69333333
0.11047619,0.69523810
0.11238095,0.69523810
0.11238095,0.69714286
0.11428571,0.69714286
0.11428571,0.70857143
0.11809524,0.70857143
0.11809524,0.71047619
0.12000000,0.71047619
0.12000000,0.72571429
0.12190476,0.72571429
0.12190476,0.72952381
0.12571429,0.72952381
0.12571429,0.73333333
0.12952381,0.73333333
0.12952381,0.73523810
0.13142857,0.73523810
0.13142857,0.74476190
0.13333333,0.74476190
0.13333333,0.74666667
0.13523810,0.74666667
0.13523810,0.74857143
0.13904762,0.74857143
0.13904762,0.75428571
0.14095238,0.75428571
0.14095238,0.75619048
0.14285714,0.75619048
0.14285714,0.76190476
0.14666667,0.76190476
0.14666667,0.76761905
0.14857143,0.76761905
0.14857143,0.76952381
0.15047619,0.76952381
0.15047619,0.77142857
0.15619048,0.77142857
0.15619048,0.77523810
0.15809524,0.77523810
0.15809524,0.78476190
0.16190476,0.78476190
0.16190476,0.78666667
0.16380952,0.78666667
0.16380952,0.80000000
0.16761905,0.80000000
0.16761905,0.81333333
0.16952381,0.81333333
0.16952381,0.82095238
0.17142857,0.82095238
0.17142857,0.83428571
0.17523810,0.83428571
0.17523810,0.84000000
0.17714286,0.84000000
0.17714286,0.84380952
0.17904762,0.84380952
0.17904762,0.84952381
0.18095238,0.84952381
0.18095238,0.85714286
0.18476190,0.85714286
0.18476190,0.85904762
0.18666667,0.85904762
0.18666667,0.86095238
0.20571429,0.86095238
0.20571429,0.86285714
0.20952381,0.86285714
0.20952381,0.86476190
0.21333333,0.86476190
0.21333333,0.86666667
0.21523810,0.86666667
0.21523810,0.86857143
0.21904762,0.86857143
0.21904762,0.87238095
0.21904762,0.87428571
0.23428571,0.87428571
0.23428571,0.87619048
0.23619048,0.87619048
0.23619048,0.87809524
0.24571429,0.87809524
0.24571429,0.88000000
0.24761905,0.88000000
0.24761905,0.88190476
0.24952381,0.88190476
0.24952381,0.88380952
0.25333333,0.88380952
0.25333333,0.88761905
0.25523810,0.88761905
0.25523810,0.88952381
0.25904762,0.88952381
0.25904762,0.89142857
0.25904762,0.89904762
0.25904762,0.90285714
0.27238095,0.90285714
0.27238095,0.90476190
0.27619048,0.90476190
0.27619048,0.90857143
0.27809524,0.90857143
0.27809524,0.91238095
0.28000000,0.91238095
0.28000000,0.91428571
0.28380952,0.91428571
0.28380952,0.91619048
0.29333333,0.91619048
0.29333333,0.91809524
0.31619048,0.91809524
0.31619048,0.92190476
0.32190476,0.92190476
0.32190476,0.92380952
0.32380952,0.92380952
0.32380952,0.92571429
0.32571429,0.92571429
0.32571429,0.92761905
0.33142857,0.92761905
0.33142857,0.92952381
0.35238095,0.92952381
0.35238095,0.93142857
0.37333333,0.93142857
0.37333333,0.93523810
0.38285714,0.93523810
0.38285714,0.93714286
0.38476190,0.93714286
0.38476190,0.93904762
0.38857143,0.93904762
0.38857143,0.94476190
0.39238095,0.94476190
0.39238095,0.94666667
0.39809524,0.94666667
0.39809524,0.94857143
0.40761905,0.94857143
0.40761905,0.95047619
0.40952381,0.95047619
0.40952381,0.95238095
0.41523810,0.95238095
0.41523810,0.95428571
0.42857143,0.95428571
0.42857143,0.95619048
0.43238095,0.95619048
0.43238095,0.95809524
0.43619048,0.95809524
0.43619048,0.96000000
0.44571429,0.96000000
0.44571429,0.96190476
0.48190476,0.96190476
0.48571429,0.96190476
0.49714286,0.96190476
0.49714286,0.96571429
0.50666667,0.96571429
0.50666667,0.96761905
0.52380952,0.96761905
0.52380952,0.97142857
0.53333333,0.97142857
0.53333333,0.97333333
0.53714286,0.97333333
0.53714286,0.97714286
0.56761905,0.97714286
0.56761905,0.97904762
0.57142857,0.97904762
0.57142857,0.98095238
0.57333333,0.98095238
0.57333333,0.98285714
0.60761905,0.98285714
0.60761905,0.98476190
0.61714286,0.98476190
0.61714286,0.98666667
0.62095238,0.98666667
0.63619048,0.98666667
0.64000000,0.98666667
0.67238095,0.98666667
0.67238095,0.98857143
0.67619048,0.98857143
0.67619048,0.99047619
0.68000000,0.99047619
0.68000000,0.99238095
0.68380952,0.99238095
0.68380952,0.99428571
0.68571429,0.99428571
0.68571429,0.99619048
0.72952381,0.99619048
0.72952381,0.99809524
0.75238095,0.99809524
0.75619048,0.99809524
0.79238095,0.99809524
0.79619048,0.99809524
0.86857143,0.99809524
0.87238095,0.99809524
