fpr,tpr
0.00000000,0.00000000
0.00000000,0.00186567
0.00000000,0.23880597
0.00185529,0.23880597
0.00185529,0.30597015
0.00371058,0.30597015
0.00371058,0.36380597
0.00556586,0.36380597
0.00556586,0.42910448
0.00742115,0.42910448
0.00742115,0.45708955
0.00927644,0.45708955
0.00927644,0.46641791
0.01113173,0.46641791
0.01113173,0.46828358
0.01298701,0.46828358
0.01298701,0.48880597
0.01484230,0.48880597
0.01484230,0.52985075
0.01669759,0.52985075
0.01669759,0.54850746
0.01855288,0.54850746
0.01855288,0.56902985
0.02040816,0.56902985
0.02040816,0.57276119
0.02226345,0.57276119
0.02226345,0.61007463
0.02411874,0.61007463
0.02411874,0.61380597
0.02782931,0.61380597
0.02782931,0.64552239
0.03525046,0.64552239
0.03525046,0.65858209
0.03896104,0.65858209
0.03896104,0.66231343
0.04267161,0.66231343
0.04267161,0.66604478
0.04452690,0.66604478
0.04452690,0.67164179
0.04638219,0.67164179
0.04638219,0.67350746
0.05009276,0.67350746
0.05009276,0.67537313
0.05194805,0.67537313
0.05194805,0.67723881
0.05380334,0.67723881
0.05380334,0.67910448
0.05565863,0.67910448
0.05565863,0.68097015
0.05751391,0.68097015
0.05751391,0.68470149
0.05936920,0.68470149
0.05936920,0.68656716
0.06122449,0.68656716
0.06122449,0.68843284
0.06307978,0.68843284
0.06307978,0.69216418
0.06493506,0.69216418
0.06493506,0.69402985
0.06679035,0.69402985
0.06679035,0.70708955
0.06864564,0.70708955
0.06864564,0.71455224
0.07606679,0.71455224
0.07606679,0.71641791
0.07977737,0.71641791
0.07977737,0.71828358
0.08163265,0.71828358
0.08163265,0.72574627
0.08534323,0.72574627
0.08534323,0.73880597
0.08534323,0.75186567
0.08534323,0.76119403
0.09461967,0.76119403
0.09461967,0.76492537
0.09647495,0.76492537
0.09647495,0.76865672
0.10204082,0.76865672
0.10204082,0.78917910
0.10389610,0.78917910
0.10389610,0.79477612
0.10760668,0.79477612
0.10760668,0.79664179
0.10946197,0.79664179
0.10946197,0.80223881
0.11131725,0.80223881
0.11131725,0.80410448
0.11317254,0.80410448
0.11317254,0.81156716
0.11502783,0.81156716
0.11502783,0.81343284
0.11688312,0.81343284
0.11688312,0.82462687
0.12244898,0.82462687
0.12244898,0.82649254
0.12430427,0.82649254
0.12430427,0.83022388
0.12615955,0.83022388
0.12615955,0.83208955
0.13543599,0.83208955
0.13543599,0.83768657
0.13914657,0.83768657
0.13914657,0.83955224
0.14656772,0.83955224
0.14656772,0.84328358
0.14842301,0.84328358
0.14842301,0.84514925
0.15027829,0.84514925
0.15027829,0.84701493
0.15398887,0.84701493
0.15398887,0.84888060
0.15584416,0.84888060
0.15584416,0.85447761
0.15955473,0.85447761
0.15955473,0.85820896
0.16883117,0.85820896
0.16883117,0.86007463
0.17625232,0.86007463
0.17625232,0.86194030
0.17810761,0.86194030
0.17810761,0.86567164
0.18181818,0.86567164
0.18181818,0.86940299
0.18738404,0.86940299
0.18738404,0.87500000
0.20037106,0.87500000
0.20037106,0.87686567
0.21150278,0.87686567
0.21150278,0.88432836
0.22077922,0.88432836
0.22077922,0.88619403
0.22263451,0.88619403
0.22263451,0.89365672
0.22634508,0.89365672
0.22634508,0.89552239
0.23005566,0.89552239
0.23005566,0.89738806
0.24304267,0.89738806
0.24304267,0.89925373
0.25788497,0.89925373
0.25788497,0.90111940
0.26159555,0.90111940
0.26159555,0.90485075
0.27458256,0.90485075
0.27458256,0.90858209
0.27643785,0.90858209
0.27643785,0.91231343
0.28200371,0.91231343
0.28200371,0.91417910
0.28942486,0.91417910
0.28942486,0.91791045
0.29870130,0.91791045
0.29870130,0.91977612
0.30797774,0.91977612
0.30797774,0.92164179
0.30983302,0.92164179
0.30983302,0.92350746
0.31168831,0.92350746
0.31168831,0.92723881
0.31910946,0.92723881
0.31910946,0.92910448
0.32282004,0.92910448
0.32282004,0.93097015
0.32467532,0.93097015
0.32467532,0.93283582
0.32838590,0.93283582
0.32838590,0.93470149
0.33580705,0.93470149
0.33580705,0.93656716
0.33766234,0.93656716
0.33766234,0.93843284
0.33951763,0.93843284
0.33951763,0.94216418
0.34508349,0.94216418
0.34508349,0.94402985
0.35250464,0.94402985
0.35250464,0.94589552
0.35435993,0.94589552
0.35435993,0.94776119
0.35992579,0.94776119
0.35992579,0.94962687
0.36178108,0.94962687
0.36178108,0.95149254
0.38404453,0.95149254
0.38404453,0.95335821
0.39332096,0.95335821
0.39332096,0.95522388
0.41187384,0.95522388
0.41187384,0.95895522
0.50463822,0.95895522
0.50463822,0.96082090
0.51391466,0.96082090
0.51391466,0.96268657
0.53988868,0.96268657
0.53988868,0.96455224
0.54545455,0.96455224
0.54545455,0.96641791
0.55658627,0.96641791
0.56029685,0.96641791
0.56029685,0.97014925
0.57513915,0.97014925
0.57513915,0.97388060
0.60853432,0.97388060
0.60853432,0.97574627
0.61781076,0.97574627
0.62152134,0.97574627
0.62708720,0.97574627
0.63079777,0.97574627
0.64192950,0.97574627
0.64564007,0.97574627
0.66048237,0.97574627
0.66048237,0.97761194
0.66604824,0.97761194
0.66604824,0.97947761
