recall,precision
0.50000000,1.00000000
0.50047664,1.00000000
0.50095420,1.00000000
0.50143266,1.00000000
0.50191205,1.00000000
0.50239234,1.00000000
0.50287356,1.00000000
0.50335570,1.00000000
0.50383877,1.00000000
0.50432277,1.00000000
0.50480769,1.00000000
0.50529355,1.00000000
0.50578035,1.00000000
0.50626808,1.00000000
0.50675676,1.00000000
0.50724638,1.00000000
0.50773694,1.00000000
0.50822846,1.00000000
0.50872093,1.00000000
0.50921435,1.00000000
0.50970874,1.00000000
0.51020408,1.00000000
0.51070039,1.00000000
0.51119766,1.00000000
0.51169591,1.00000000
0.51219512,1.00000000
0.51319648,1.00000000
0.51369863,1.00000000
0.51420176,1.00000000
0.51470588,1.00000000
0.51521099,1.00000000
0.51571709,1.00000000
0.51622419,1.00000000
0.51724138,1.00000000
0.51775148,1.00000000
0.51826259,1.00000000
0.51877470,1.00000000
0.51928783,1.00000000
0.51980198,1.00000000
0.52031715,1.00000000
0.52083333,1.00000000
0.52186879,1.00000000
0.52238806,1.00000000
0.52290837,1.00000000
0.52342971,1.00000000
0.52447552,1.00000000
0.52500000,1.00000000
0.52552553,1.00000000
0.52605210,1.00000000
0.52657974,1.00000000
0.52710843,1.00000000
0.52763819,1.00000000
0.52816901,1.00000000
0.52870091,1.00000000
0.52923387,1.00000000
0.52976791,1.00000000
0.53030303,1.00000000
0.53083923,1.00000000
0.53137652,1.00000000
0.53191489,1.00000000
0.53245436,1.00000000
0.53299492,1.00000000
0.53353659,1.00000000
0.53407935,1.00000000
0.53462322,1.00000000
0.53516820,1.00000000
0.53571429,1.00000000
0.53626149,1.00000000
0.53680982,1.00000000
0.53735926,1.00000000
0.53790984,1.00000000
0.53956835,1.00000000
0.54012346,1.00000000
0.54067971,1.00000000
0.54123711,1.00000000
0.54235537,1.00000000
0.54291624,1.00000000
0.54347826,1.00000000
0.54404145,1.00000000
0.54460581,1.00000000
0.54517134,1.00000000
0.54573805,1.00000000
0.54630593,1.00000000
0.54687500,1.00000000
0.54744526,1.00000000
0.54801670,1.00000000
0.54858934,1.00000000
0.54916318,1.00000000
0.54973822,1.00000000
0.55031447,1.00000000
0.55089192,1.00000000
0.55147059,1.00000000
0.55205047,1.00000000
0.55263158,1.00000000
0.55321391,1.00000000
0.55379747,1.00000000
0.55438226,1.00000000
0.55496829,1.00000000
0.55555556,1.00000000
0.55614407,1.00000000
0.55673383,1.00000000
0.55732484,1.00000000
0.55791711,1.00000000
0.55851064,1.00000000
0.55910543,1.00000000
0.55970149,1.00000000
0.56029883,1.00000000
0.56089744,1.00000000
0.56149733,1.00000000
0.56209850,1.00000000
0.56270096,1.00000000
0.56330472,1.00000000
0.56390977,1.00000000
0.56451613,1.00000000
0.56404736,0.99809524
0.56465517,0.99809524
0.56526429,0.99809524
0.56587473,0.99809524
0.56648649,0.99809524
0.56709957,0.99809524
0.56771398,0.99809524
0.56832972,0.99809524
0.56956522,0.99809524
0.57018498,0.99809524
0.57142857,0.99809524
0.57205240,0.99809524
0.57267760,0.99809524
0.57330416,0.99809524
0.57393209,0.99809524
0.57456140,0.99809524
0.57519210,0.99809524
0.57645765,0.99809524
0.57772878,0.99809524
0.57836645,0.99809524
0.57900552,0.99809524
0.57964602,0.99809524
0.58028793,0.99809524
0.58157603,0.99809524
0.58286986,0.99809524
0.58351893,0.99809524
0.58416945,0.99809524
0.58482143,0.99809524
0.58547486,0.99809524
0.58612975,0.99809524
0.58678611,0.99809524
0.58744395,0.99809524
0.58810325,0.99809524
0.58876404,0.99809524
0.58942632,0.99809524
0.59009009,0.99809524
0.59075536,0.99809524
0.59142212,0.99809524
0.59209040,0.99809524
0.59343148,0.99809524
0.59410431,0.99809524
0.59477866,0.99809524
0.59545455,0.99809524
0.59613197,0.99809524
0.59681093,0.99809524
0.59749145,0.99809524
0.59817352,0.99809524
0.59885714,0.99809524
0.59954233,0.99809524
0.60022910,0.99809524
0.60091743,0.99809524
0.60160735,0.99809524
0.60229885,0.99809524
0.60299194,0.99809524
0.60368664,0.99809524
0.60438293,0.99809524
0.60508083,0.99809524
0.60578035,0.99809524
0.60648148,0.99809524
0.60718424,0.99809524
0.60788863,0.99809524
0.60859466,0.99809524
0.60930233,0.99809524
0.61001164,0.99809524
0.60955711,0.99619048
0.60864486,0.99238095
0.60935673,0.99238095
0.61007026,0.99238095
0.61078546,0.99238095
0.61150235,0.99238095
0.61222092,0.99238095
0.61294118,0.99238095
0.61366313,0.99238095
0.61438679,0.99238095
0.61393152,0.99047619
0.61465721,0.99047619
0.61538462,0.99047619
0.61684460,0.99047619
0.61638955,0.98857143
0.61712247,0.98857143
0.61785714,0.98857143
0.61740167,0.98666667
0.61813842,0.98666667
0.61887694,0.98666667
0.61961722,0.98666667
0.62035928,0.98666667
0.62110312,0.98666667
0.62184874,0.98666667
0.62259615,0.98666667
0.62334537,0.98666667
0.62409639,0.98666667
0.62484922,0.98666667
0.62560386,0.98666667
0.62636034,0.98666667
0.62711864,0.98666667
0.62787879,0.98666667
0.62742718,0.98476190
0.62818955,0.98476190
0.62895377,0.98476190
0.62971985,0.98476190
0.63048780,0.98476190
0.63125763,0.98476190
0.63202934,0.98476190
0.63280294,0.98476190
0.63357843,0.98476190
0.63435583,0.98476190
0.63513514,0.98476190
0.63591636,0.98476190
0.63669951,0.98476190
0.63748459,0.98476190
0.63827160,0.98476190
0.63906057,0.98476190
0.63985149,0.98476190
0.64064436,0.98476190
0.64143921,0.98476190
0.64223602,0.98476190
0.64303483,0.98476190
0.64383562,0.98476190
0.64463840,0.98476190
0.64544320,0.98476190
0.64625000,0.98476190
0.64705882,0.98476190
0.64786967,0.98476190
0.64868256,0.98476190
0.64949749,0.98476190
0.65031447,0.98476190
0.65113350,0.98476190
0.65069357,0.98285714
0.65151515,0.98285714
0.65233881,0.98285714
0.65316456,0.98285714
0.65399240,0.98285714
0.65482234,0.98285714
0.65565438,0.98285714
0.65648855,0.98285714
0.65732484,0.98285714
0.65816327,0.98285714
0.65900383,0.98285714
0.65984655,0.98285714
0.66069142,0.98285714
0.66153846,0.98285714
0.66238768,0.98285714
0.66323907,0.98285714
0.66409266,0.98285714
0.66494845,0.98285714
0.66580645,0.98285714
0.66666667,0.98285714
0.66752911,0.98285714
0.66839378,0.98285714
0.66926070,0.98285714
0.67012987,0.98285714
0.67100130,0.98285714
0.67187500,0.98285714
0.67275098,0.98285714
0.67362924,0.98285714
0.67450980,0.98285714
0.67539267,0.98285714
0.67496723,0.98095238
0.67585302,0.98095238
0.67674113,0.98095238
0.67763158,0.98095238
0.67852437,0.98095238
0.67941953,0.98095238
0.68031704,0.98095238
0.68121693,0.98095238
0.68211921,0.98095238
0.68302387,0.98095238
0.68393094,0.98095238
0.68484043,0.98095238
0.68575233,0.98095238
0.68666667,0.98095238
0.68758344,0.98095238
0.68850267,0.98095238
0.68942436,0.98095238
0.69034853,0.98095238
0.69127517,0.98095238
0.69313594,0.98095238
0.69407008,0.98095238
0.69500675,0.98095238
0.69594595,0.98095238
0.69688769,0.98095238
0.69783198,0.98095238
0.69742198,0.97904762
0.69836957,0.97904762
0.69931973,0.97904762
0.69891008,0.97714286
0.69849932,0.97523810
0.69945355,0.97523810
0.70041040,0.97523810
0.70136986,0.97523810
0.70233196,0.97523810
0.70329670,0.97523810
0.70426410,0.97523810
0.70523416,0.97523810
0.70620690,0.97523810
0.70718232,0.97523810
0.70816044,0.97523810
0.70914127,0.97523810
0.70873786,0.97333333
0.70833333,0.97142857
0.70931850,0.97142857
0.71030641,0.97142857
0.71129707,0.97142857
0.71229050,0.97142857
0.71188811,0.96952381
0.71288515,0.96952381
0.71388499,0.96952381
0.71488764,0.96952381
0.71589311,0.96952381
0.71690141,0.96952381
0.71791255,0.96952381
0.71892655,0.96952381
