fpr,tpr
0.00000000,0.00000000
0.00000000,0.00190840
0.00000000,0.17366412
0.00190114,0.17366412
0.00190114,0.20038168
0.00380228,0.20038168
0.00380228,0.20610687
0.00570342,0.20610687
0.00570342,0.22137405
0.00760456,0.22137405
0.00760456,0.22519084
0.00950570,0.22519084
0.00950570,0.30916031
0.01140684,0.30916031
0.01140684,0.34351145
0.01330798,0.34351145
0.01330798,0.35114504
0.01520913,0.35114504
0.01520913,0.35496183
0.01711027,0.35496183
0.01711027,0.37404580
0.01901141,0.37404580
0.01901141,0.38740458
0.02091255,0.38740458
0.02091255,0.41984733
0.02281369,0.41984733
0.02281369,0.43129771
0.02471483,0.43129771
0.02471483,0.43511450
0.02661597,0.43511450
0.02661597,0.44274809
0.02661597,0.44656489
0.02661597,0.45038168
0.02851711,0.45038168
0.02851711,0.45801527
0.03231939,0.45801527
0.03231939,0.47709924
0.03422053,0.47709924
0.03422053,0.51145038
0.03612167,0.51145038
0.03612167,0.51335878
0.03802281,0.51335878
0.03802281,0.52290076
0.03992395,0.52290076
0.03992395,0.52480916
0.04182510,0.52480916
0.04182510,0.53435115
0.04372624,0.53435115
0.04372624,0.54961832
0.04562738,0.54961832
0.04562738,0.58206107
0.04752852,0.58206107
0.04752852,0.58396947
0.04942966,0.58396947
0.04942966,0.59351145
0.05133080,0.59351145
0.05133080,0.60496183
0.05323194,0.60496183
0.05323194,0.60687023
0.05703422,0.60687023
0.05703422,0.61068702
0.06083650,0.61068702
0.06083650,0.61832061
0.06273764,0.61832061
0.06273764,0.62404580
0.06463878,0.62404580
0.06463878,0.62595420
0.06653992,0.62595420
0.06653992,0.63358779
0.06844106,0.63358779
0.06844106,0.64694656
0.07034221,0.64694656
0.07034221,0.65076336
0.07224335,0.65076336
0.07224335,0.66412214
0.07794677,0.66412214
0.07794677,0.66603053
0.07984791,0.66603053
0.07984791,0.69656489
0.08365019,0.69656489
0.08365019,0.70610687
0.08555133,0.70610687
0.08555133,0.71183206
0.08935361,0.71183206
0.08935361,0.71946565
0.09695817,0.71946565
0.09695817,0.73473282
0.09885932,0.73473282
0.09885932,0.73854962
0.10266160,0.73854962
0.10266160,0.74427481
0.10456274,0.74427481
0.10456274,0.74809160
0.10646388,0.74809160
0.10646388,0.75381679
0.10836502,0.75381679
0.10836502,0.75572519
0.11026616,0.75572519
0.11026616,0.75954198
0.11216730,0.75954198
0.11216730,0.76526718
0.11406844,0.76526718
0.11406844,0.77099237
0.11596958,0.77099237
0.11596958,0.78053435
0.11977186,0.78053435
0.11977186,0.78244275
0.12357414,0.78244275
0.12357414,0.79007634
0.12547529,0.79007634
0.12547529,0.79389313
0.12737643,0.79389313
0.12737643,0.80343511
0.12927757,0.80343511
0.12927757,0.80534351
0.13688213,0.80534351
0.13688213,0.80916031
0.13878327,0.80916031
0.13878327,0.81297710
0.14068441,0.81297710
0.14068441,0.81679389
0.14258555,0.81679389
0.14258555,0.82061069
0.14448669,0.82061069
0.14448669,0.82442748
0.14828897,0.82442748
0.14828897,0.82633588
0.15019011,0.82633588
0.15019011,0.83396947
0.15209125,0.83396947
0.15209125,0.83587786
0.16349810,0.83587786
0.16349810,0.83969466
0.16730038,0.83969466
0.16730038,0.84351145
0.16920152,0.84351145
0.16920152,0.84541985
0.17110266,0.84541985
0.17110266,0.84732824
0.17300380,0.84732824
0.17300380,0.85305344
0.17680608,0.85305344
0.17680608,0.85877863
0.17870722,0.85877863
0.17870722,0.86068702
0.18631179,0.86068702
0.18631179,0.86259542
0.18821293,0.86259542
0.18821293,0.86641221
0.19011407,0.86641221
0.19011407,0.86832061
0.19201521,0.86832061
0.19201521,0.87022901
0.19581749,0.87022901
0.19581749,0.87404580
0.20722433,0.87404580
0.20722433,0.87595420
0.21102662,0.87595420
0.21102662,0.87977099
0.21292776,0.87977099
0.21292776,0.88358779
0.21482890,0.88358779
0.21482890,0.88549618
0.21863118,0.88549618
0.21863118,0.88740458
0.22053232,0.88740458
0.22053232,0.88931298
0.22243346,0.88931298
0.22243346,0.89312977
0.23574144,0.89312977
0.23574144,0.89694656
0.23574144,0.90267176
0.23574144,0.90839695
0.23954373,0.90839695
0.23954373,0.91030534
0.24144487,0.91030534
0.24144487,0.91221374
0.24334601,0.91221374
0.24334601,0.91412214
0.25665399,0.91412214
0.25665399,0.92366412
0.26615970,0.92366412
0.26615970,0.92557252
0.26806084,0.92557252
0.26806084,0.92938931
0.27756654,0.92938931
0.27756654,0.93129771
0.28136882,0.93129771
0.28136882,0.93320611
0.28326996,0.93320611
0.28326996,0.93511450
0.29087452,0.93511450
0.29087452,0.93893130
0.29467681,0.93893130
0.29467681,0.94083969
0.31178707,0.94083969
0.31178707,0.94274809
0.32319392,0.94274809
0.32319392,0.94465649
0.32699620,0.94465649
0.32699620,0.94656489
0.32889734,0.94656489
0.32889734,0.94847328
0.33079848,0.94847328
0.33079848,0.95038168
0.33460076,0.95038168
0.33460076,0.95229008
0.34600760,0.95229008
0.34600760,0.95419847
0.34790875,0.95419847
0.34790875,0.95610687
0.36882129,0.95610687
0.36882129,0.95801527
0.37072243,0.95801527
0.37452471,0.95801527
0.37642586,0.95801527
0.37642586,0.95992366
0.38403042,0.95992366
0.38403042,0.96183206
0.40494297,0.96183206
0.40494297,0.96374046
0.41064639,0.96374046
0.41064639,0.96564885
0.41825095,0.96564885
0.41825095,0.96755725
0.43726236,0.96755725
0.43726236,0.96946565
0.44676806,0.96946565
0.44676806,0.97137405
0.45247148,0.97137405
0.45247148,0.97328244
0.45437262,0.97328244
0.45437262,0.97709924
0.46007605,0.97709924
0.46007605,0.98473282
0.46387833,0.98473282
0.46387833,0.98664122
0.47528517,0.98664122
0.47528517,0.98854962
0.49239544,0.98854962
0.49239544,0.99045802
0.49809886,0.99045802
0.49809886,0.99236641
0.50950570,0.99236641
0.50950570,0.99427481
0.54372624,0.99427481
0.54752852,0.99427481
0.54942966,0.99427481
0.55323194,0.99427481
0.55893536,0.99427481
0.55893536,0.99618321
0.57034221,0.99618321
0.57414449,0.99618321
0.57604563,0.99618321
0.57984791,0.99618321
0.61026616,0.99618321
0.61406844,0.99618321
0.62737643,0.99618321
0.63117871,0.99618321
0.64828897,0.99618321
0.65209125,0.99618321
0.67300380,0.99618321
0.67680608,0.99618321
0.69011407,0.99618321
0.69391635,0.99618321
0.69771863,0.99618321
0.70152091,0.99618321
0.72243346,0.99618321
0.72623574,0.99618321
0.73384030,0.99618321
0.74144487,0.99618321
0.76235741,0.99618321
0.76235741,0.99809160
0.79467681,0.99809160
0.79847909,0.99809160
0.81558935,0.99809160
0.81939163,0.99809160
0.82129278,0.99809160
0.82699620,0.99809160
0.85361217,0.99809160
0.85741445,0.99809160
0.97528517,0.99809160
0.97908745,0.99809160
0.99619772,0.99809160
0.99619772,1.00000000
1.00000000,1.00000000
