recall,precision
0.50046512,1.00000000
0.50000000,0.99814126
0.50046598,0.99814126
0.50000000,0.99628253
0.49906542,0.99256506
0.49953227,0.99256506
0.50000000,0.99256506
0.50046860,0.99256506
0.50093809,0.99256506
0.50140845,0.99256506
0.50187970,0.99256506
0.50235183,0.99256506
0.50282486,0.99256506
0.50329877,0.99256506
0.50377358,0.99256506
0.50424929,0.99256506
0.50472590,0.99256506
0.50520341,0.99256506
0.50568182,0.99256506
0.50616114,0.99256506
0.50664137,0.99256506
0.50760456,0.99256506
0.50808754,0.99256506
0.50857143,0.99256506
0.50905624,0.99256506
0.50954198,0.99256506
0.51002865,0.99256506
0.51051625,0.99256506
0.51100478,0.99256506
0.51149425,0.99256506
0.51198466,0.99256506
0.51296830,0.99256506
0.51346154,0.99256506
0.51395573,0.99256506
0.51445087,0.99256506
0.51494696,0.99256506
0.51544402,0.99256506
0.51594203,0.99256506
0.51644101,0.99256506
0.51694095,0.99256506
0.51744186,0.99256506
0.51794374,0.99256506
0.51844660,0.99256506
0.51895044,0.99256506
0.51945525,0.99256506
0.51996105,0.99256506
0.52046784,0.99256506
0.52097561,0.99256506
0.52148438,0.99256506
0.52199413,0.99256506
0.52250489,0.99256506
0.52301665,0.99256506
0.52404318,0.99256506
0.52455796,0.99256506
0.52507375,0.99256506
0.52559055,0.99256506
0.52610837,0.99256506
0.52564103,0.99070632
0.52615992,0.99070632
0.52667984,0.99070632
0.52720079,0.99070632
0.52772277,0.99070632
0.52824579,0.99070632
0.52876984,0.99070632
0.52929494,0.99070632
0.52982107,0.99070632
0.53087649,0.99070632
0.53140578,0.99070632
0.53193613,0.99070632
0.53246753,0.99070632
0.53300000,0.99070632
0.53353353,0.99070632
0.53406814,0.99070632
0.53460381,0.99070632
0.53514056,0.99070632
0.53567839,0.99070632
0.53621730,0.99070632
0.53675730,0.99070632
0.53729839,0.99070632
0.53784057,0.99070632
0.53838384,0.99070632
0.53892821,0.99070632
0.53947368,0.99070632
0.54002026,0.99070632
0.54056795,0.99070632
0.54111675,0.99070632
0.54166667,0.99070632
0.54221770,0.99070632
0.54276986,0.99070632
0.54332314,0.99070632
0.54387755,0.99070632
0.54443309,0.99070632
0.54498978,0.99070632
0.54554759,0.99070632
0.54610656,0.99070632
0.54666667,0.99070632
0.54722793,0.99070632
0.54779034,0.99070632
0.54891864,0.99070632
0.54948454,0.99070632
0.55005160,0.99070632
0.55061983,0.99070632
0.55118925,0.99070632
0.55233161,0.99070632
0.55290456,0.99070632
0.55347871,0.99070632
0.55405405,0.99070632
0.55520833,0.99070632
0.55578728,0.99070632
0.55636743,0.99070632
0.55694880,0.99070632
0.55753138,0.99070632
0.55811518,0.99070632
0.55870021,0.99070632
0.55928646,0.99070632
0.55987395,0.99070632
0.56046267,0.99070632
0.56105263,0.99070632
0.56164384,0.99070632
0.56223629,0.99070632
0.56282999,0.99070632
0.56342495,0.99070632
0.56402116,0.99070632
0.56461864,0.99070632
0.56521739,0.99070632
0.56581741,0.99070632
0.56641870,0.99070632
0.56702128,0.99070632
0.56762513,0.99070632
0.56823028,0.99070632
0.56883671,0.99070632
0.56944444,0.99070632
0.57005348,0.99070632
0.57066381,0.99070632
0.57127546,0.99070632
0.57188841,0.99070632
0.57250269,0.99070632
0.57311828,0.99070632
0.57373520,0.99070632
0.57497303,0.99070632
0.57559395,0.99070632
0.57621622,0.99070632
0.57683983,0.99070632
0.57746479,0.99070632
0.57809111,0.99070632
0.57871878,0.99070632
0.57934783,0.99070632
0.57997824,0.99070632
0.58061002,0.99070632
0.58124318,0.99070632
0.58187773,0.99070632
0.58251366,0.99070632
0.58315098,0.99070632
0.58378970,0.99070632
0.58442982,0.99070632
0.58507135,0.99070632
0.58571429,0.99070632
0.58635864,0.99070632
0.58700441,0.99070632
0.58765160,0.99070632
0.58719647,0.98884758
0.58849558,0.98884758
0.58914729,0.98884758
0.58980044,0.98884758
0.59045505,0.98884758
0.59111111,0.98884758
0.59176863,0.98884758
0.59242762,0.98884758
0.59197324,0.98698885
0.59263393,0.98698885
0.59329609,0.98698885
0.59395973,0.98698885
0.59529148,0.98698885
0.59595960,0.98698885
0.59662921,0.98698885
0.59730034,0.98698885
0.59797297,0.98698885
0.59864713,0.98698885
0.59932280,0.98698885
0.60000000,0.98698885
0.60067873,0.98698885
0.60135900,0.98698885
0.60204082,0.98698885
0.60158910,0.98513011
0.60227273,0.98513011
0.60182025,0.98327138
0.60250569,0.98327138
0.60319270,0.98327138
0.60388128,0.98327138
0.60297483,0.97955390
0.60366552,0.97955390
0.60321101,0.97769517
0.60390356,0.97769517
0.60459770,0.97769517
0.60529344,0.97769517
0.60599078,0.97769517
0.60668973,0.97769517
0.60739030,0.97769517
0.60809249,0.97769517
0.60879630,0.97769517
0.60950174,0.97769517
0.61020882,0.97769517
0.60975610,0.97583643
0.61046512,0.97583643
0.61001164,0.97397770
0.60955711,0.97211896
0.61026838,0.97211896
0.61098131,0.97211896
0.61169591,0.97211896
0.61241218,0.97211896
0.61313013,0.97211896
0.61384977,0.97211896
0.61457109,0.97211896
0.61529412,0.97211896
0.61601885,0.97211896
0.61674528,0.97211896
0.61747344,0.97211896
0.61702128,0.97026022
0.61775148,0.97026022
0.61848341,0.97026022
0.61921708,0.97026022
0.61995249,0.97026022
0.62068966,0.97026022
0.62142857,0.97026022
0.62216925,0.97026022
0.62291169,0.97026022
0.62365591,0.97026022
0.62320574,0.96840149
0.62395210,0.96840149
0.62470024,0.96840149
0.62545018,0.96840149
0.62620192,0.96840149
0.62695548,0.96840149
0.62771084,0.96840149
0.62846803,0.96840149
0.62922705,0.96840149
0.62998791,0.96840149
0.63075061,0.96840149
0.63151515,0.96840149
0.63304982,0.96840149
0.63381995,0.96840149
0.63459196,0.96840149
0.63536585,0.96840149
0.63614164,0.96840149
0.63691932,0.96840149
0.63769890,0.96840149
0.63848039,0.96840149
0.63926380,0.96840149
0.64004914,0.96840149
0.63960640,0.96654275
0.64039409,0.96654275
0.64118372,0.96654275
0.64197531,0.96654275
0.64276885,0.96654275
0.64356436,0.96654275
0.64436183,0.96654275
0.64516129,0.96654275
0.64596273,0.96654275
0.64676617,0.96654275
0.64757161,0.96654275
0.64837905,0.96654275
0.64918851,0.96654275
0.65000000,0.96654275
0.65081352,0.96654275
0.65162907,0.96654275
0.65244668,0.96654275
0.65326633,0.96654275
0.65408805,0.96654275
0.65491184,0.96654275
0.65573770,0.96654275
0.65656566,0.96654275
0.65739570,0.96654275
0.65696203,0.96468401
0.65779468,0.96468401
0.65862944,0.96468401
0.65946633,0.96468401
0.66030534,0.96468401
0.66114650,0.96468401
0.66071429,0.96282528
0.66155811,0.96282528
0.66240409,0.96282528
0.66325224,0.96282528
0.66410256,0.96282528
0.66495507,0.96282528
0.66452442,0.96096654
0.66537967,0.96096654
0.66623711,0.96096654
0.66709677,0.96096654
0.66795866,0.96096654
0.66882277,0.96096654
0.66968912,0.96096654
0.67055772,0.96096654
0.67142857,0.96096654
0.67230169,0.96096654
0.67317708,0.96096654
0.67275098,0.95910781
0.67362924,0.95910781
0.67450980,0.95910781
0.67408377,0.95724907
0.67496723,0.95724907
0.67585302,0.95724907
0.67542707,0.95539033
0.67631579,0.95539033
0.67720685,0.95539033
0.67810026,0.95539033
0.67899604,0.95539033
0.67989418,0.95539033
0.68079470,0.95539033
0.68169761,0.95539033
0.68260292,0.95539033
0.68351064,0.95539033
0.68442077,0.95539033
0.68533333,0.95539033
0.68624833,0.95539033
0.68716578,0.95539033
0.68808568,0.95539033
0.68900804,0.95539033
0.68993289,0.95539033
0.69086022,0.95539033
0.69179004,0.95539033
0.69272237,0.95539033
0.69365722,0.95539033
0.69459459,0.95539033
0.69553451,0.95539033
0.69647696,0.95539033
0.69742198,0.95539033
0.69836957,0.95539033
0.69931973,0.95539033
0.69891008,0.95353160
0.69986357,0.95353160
0.70081967,0.95353160
0.70177839,0.95353160
0.70273973,0.95353160
0.70233196,0.95167286
0.70192308,0.94981413
0.70288858,0.94981413
0.70385675,0.94981413
0.70482759,0.94981413
0.70580110,0.94981413
0.70677732,0.94981413
0.70775623,0.94981413
0.70873786,0.94981413
0.70972222,0.94981413
0.71070932,0.94981413
0.71169916,0.94981413
0.71269177,0.94981413
0.71368715,0.94981413
0.71468531,0.94981413
0.71568627,0.94981413
0.71669004,0.94981413
0.71629213,0.94795539
0.71729958,0.94795539
0.71830986,0.94795539
0.71932299,0.94795539
0.72033898,0.94795539
0.71994342,0.94609665
0.72096317,0.94609665
0.72198582,0.94609665
0.72301136,0.94609665
0.72403983,0.94609665
0.72507123,0.94609665
0.72467903,0.94423792
0.72571429,0.94423792
0.72675250,0.94423792
0.72779370,0.94423792
0.72883788,0.94423792
0.72988506,0.94423792
0.73093525,0.94423792
0.73054755,0.94237918
0.73160173,0.94237918
0.73265896,0.94237918
0.73371925,0.94237918
0.73478261,0.94237918
0.73439768,0.94052045
0.73401163,0.93866171
0.73508006,0.93866171
0.73615160,0.93866171
0.73722628,0.93866171
0.73830409,0.93866171
0.73938507,0.93866171
0.74046921,0.93866171
0.74155653,0.93866171
0.74264706,0.93866171
0.74226804,0.93680297
0.74336283,0.93680297
0.74446086,0.93680297
0.74556213,0.93680297
0.74666667,0.93680297
0.74777448,0.93680297
0.74888559,0.93680297
0.75000000,0.93680297
0.75111773,0.93680297
0.75223881,0.93680297
0.75336323,0.93680297
0.75449102,0.93680297
0.75562219,0.93680297
0.75675676,0.93680297
0.75639098,0.93494424
0.75753012,0.93494424
0.75867270,0.93494424
0.75981873,0.93494424
0.76096823,0.93494424
0.76212121,0.93494424
0.76327769,0.93494424
0.76291793,0.93308550
0.76407915,0.93308550
0.76524390,0.93308550
0.76641221,0.93308550
0.76605505,0.93122677
0.76722818,0.93122677
0.76840491,0.93122677
0.76804916,0.92936803
0.76923077,0.92936803
0.76887519,0.92750929
0.77006173,0.92750929
0.77125193,0.92750929
0.77244582,0.92750929
0.77209302,0.92565056
0.77329193,0.92565056
0.77449456,0.92565056
0.77570093,0.92565056
0.77691108,0.92565056
0.77656250,0.92379182
0.77777778,0.92379182
0.77742947,0.92193309
0.77864992,0.92193309
0.77795276,0.91821561
0.77917981,0.91821561
0.78041074,0.91821561
0.78164557,0.91821561
0.78288431,0.91821561
0.78412698,0.91821561
0.78378378,0.91635688
0.78343949,0.91449814
0.78309410,0.91263941
0.78434505,0.91263941
0.78560000,0.91263941
0.78685897,0.91263941
0.78812199,0.91263941
0.78938907,0.91263941
0.79066023,0.91263941
0.79193548,0.91263941
0.79321486,0.91263941
0.79449838,0.91263941
0.79578606,0.91263941
0.79707792,0.91263941
0.79837398,0.91263941
0.79804560,0.91078067
0.79771615,0.90892193
0.79901961,0.90892193
0.80032733,0.90892193
0.80000000,0.90706320
0.79967159,0.90520446
0.80098684,0.90520446
0.80065898,0.90334572
0.80198020,0.90334572
0.80330579,0.90334572
0.80463576,0.90334572
0.80431177,0.90148699
0.80564784,0.90148699
0.80532446,0.89962825
0.80666667,0.89962825
0.80801336,0.89962825
0.80769231,0.89776952
0.80904523,0.89776952
0.80872483,0.89591078
0.81008403,0.89591078
0.81144781,0.89591078
0.81281619,0.89591078
0.81250000,0.89405204
0.81387479,0.89405204
0.81525424,0.89405204
0.81494058,0.89219331
0.81462585,0.89033457
0.81431005,0.88847584
0.81399317,0.88661710
0.81538462,0.88661710
0.81678082,0.88661710
0.81646655,0.88475836
0.81786942,0.88475836
0.81755594,0.88289963
0.81724138,0.88104089
0.81865285,0.88104089
0.82006920,0.88104089
0.81975737,0.87918216
0.82118056,0.87918216
0.82086957,0.87732342
0.82055749,0.87546468
0.82024433,0.87360595
0.81993007,0.87174721
0.82136602,0.87174721
0.82280702,0.87174721
0.82425308,0.87174721
0.82570423,0.87174721
0.82716049,0.87174721
0.82862191,0.87174721
0.83008850,0.87174721
0.83156028,0.87174721
0.83303730,0.87174721
0.83274021,0.86988848
0.83422460,0.86988848
0.83571429,0.86988848
0.83720930,0.86988848
0.83691756,0.86802974
0.83842011,0.86802974
0.83812950,0.86617100
0.83754513,0.86245353
0.83905967,0.86245353
0.84057971,0.86245353
0.84029038,0.86059480
0.84181818,0.86059480
0.84335155,0.86059480
0.84489051,0.86059480
0.84460695,0.85873606
0.84432234,0.85687732
0.84587156,0.85687732
0.84742647,0.85687732
0.84714549,0.85501859
0.84870849,0.85501859
0.84842884,0.85315985
0.84786642,0.84944238
0.84944238,0.84944238
0.84916201,0.84758364
0.85074627,0.84758364
0.85233645,0.84758364
0.85393258,0.84758364
0.85553471,0.84758364
0.85714286,0.84758364
0.85687382,0.84572491
0.85849057,0.84572491
0.86011342,0.84572491
0.85984848,0.84386617
0.85958254,0.84200743
0.85931559,0.84014870
0.86095238,0.84014870
0.86259542,0.84014870
0.86233270,0.83828996
0.86206897,0.83643123
0.86180422,0.83457249
0.86153846,0.83271375
0.86127168,0.83085502
0.86293436,0.83085502
0.86460348,0.83085502
0.86434109,0.82899628
0.86601942,0.82899628
0.86770428,0.82899628
0.86939571,0.82899628
0.87109375,0.82899628
0.87084149,0.82713755
0.87254902,0.82713755
0.87426326,0.82713755
0.87598425,0.82713755
0.87771203,0.82713755
0.87747036,0.82527881
0.87722772,0.82342007
0.87896825,0.82342007
0.87872763,0.82156134
0.88047809,0.82156134
0.88023952,0.81970260
0.88200000,0.81970260
0.88176353,0.81784387
0.88353414,0.81784387
0.88329980,0.81598513
0.88508065,0.81598513
0.88484848,0.81412639
0.88663968,0.81412639
0.88843813,0.81412639
0.88821138,0.81226766
0.88798371,0.81040892
0.88775510,0.80855019
0.88957055,0.80855019
0.89139344,0.80855019
0.89117043,0.80669145
0.89094650,0.80483271
0.89072165,0.80297398
0.89049587,0.80111524
0.89026915,0.79925651
0.89004149,0.79739777
0.89189189,0.79739777
0.89166667,0.79553903
0.89144050,0.79368030
0.89121339,0.79182156
0.89308176,0.79182156
0.89285714,0.78996283
0.89473684,0.78996283
0.89451477,0.78810409
0.89640592,0.78810409
0.89618644,0.78624535
0.89808917,0.78624535
0.89787234,0.78438662
0.89765458,0.78252788
0.89957265,0.78252788
0.90149893,0.78252788
0.90128755,0.78066914
0.90322581,0.78066914
0.90301724,0.77881041
0.90280778,0.77695167
0.90259740,0.77509294
0.90455531,0.77509294
0.90434783,0.77323420
0.90413943,0.77137546
0.90611354,0.77137546
0.90590810,0.76951673
0.90570175,0.76765799
0.90549451,0.76579926
0.90528634,0.76394052
0.90507726,0.76208178
0.90486726,0.76022305
0.90465632,0.75836431
0.90666667,0.75836431
