recall,precision
0.49714286,1.00000000
0.49761678,1.00000000
0.49809160,1.00000000
0.49856734,1.00000000
0.49952153,1.00000000
0.50000000,1.00000000
0.50047939,1.00000000
0.50095969,1.00000000
0.50144092,1.00000000
0.50192308,1.00000000
0.50240616,1.00000000
0.50289017,1.00000000
0.50337512,1.00000000
0.50386100,1.00000000
0.50434783,1.00000000
0.50483559,1.00000000
0.50532430,1.00000000
0.50581395,1.00000000
0.50630456,1.00000000
0.50679612,1.00000000
0.50728863,1.00000000
0.50778210,1.00000000
0.50877193,1.00000000
0.50926829,1.00000000
0.50976562,1.00000000
0.51026393,1.00000000
0.51076321,1.00000000
0.51126347,1.00000000
0.51176471,1.00000000
0.51128557,0.99808429
0.51080550,0.99616858
0.51130777,0.99616858
0.51181102,0.99616858
0.51231527,0.99616858
0.51282051,0.99616858
0.51332675,0.99616858
0.51383399,0.99616858
0.51434224,0.99616858
0.51536174,0.99616858
0.51587302,0.99616858
0.51638530,0.99616858
0.51689861,0.99616858
0.51741294,0.99616858
0.51792829,0.99616858
0.51844467,0.99616858
0.51896208,0.99616858
0.51948052,0.99616858
0.52052052,0.99616858
0.52104208,0.99616858
0.52156469,0.99616858
0.52208835,0.99616858
0.52261307,0.99616858
0.52366566,0.99616858
0.52419355,0.99616858
0.52472250,0.99616858
0.52525253,0.99616858
0.52578362,0.99616858
0.52631579,0.99616858
0.52684904,0.99616858
0.52791878,0.99616858
0.52845528,0.99616858
0.52953157,0.99616858
0.53007136,0.99616858
0.53061224,0.99616858
0.53115424,0.99616858
0.53169734,0.99616858
0.53278689,0.99616858
0.53333333,0.99616858
0.53442960,0.99616858
0.53497942,0.99616858
0.53553038,0.99616858
0.53608247,0.99616858
0.53663571,0.99616858
0.53719008,0.99616858
0.53774560,0.99616858
0.53830228,0.99616858
0.53886010,0.99616858
0.53941909,0.99616858
0.53997923,0.99616858
0.54054054,0.99616858
0.54110302,0.99616858
0.54223149,0.99616858
0.54279749,0.99616858
0.54336468,0.99616858
0.54393305,0.99616858
0.54450262,0.99616858
0.54507338,0.99616858
0.54679285,0.99616858
0.54736842,0.99616858
0.54794521,0.99616858
0.54852321,0.99616858
0.54910243,0.99616858
0.54968288,0.99616858
0.55026455,0.99616858
0.55084746,0.99616858
0.55143160,0.99616858
0.55201699,0.99616858
0.55260361,0.99616858
0.55319149,0.99616858
0.55378062,0.99616858
0.55437100,0.99616858
0.55496265,0.99616858
0.55555556,0.99616858
0.55614973,0.99616858
0.55674518,0.99616858
0.55734191,0.99616858
0.55686695,0.99425287
0.55746509,0.99425287
0.55698925,0.99233716
0.55758881,0.99233716
0.55818966,0.99233716
0.55879180,0.99233716
0.55831533,0.99042146
0.55783784,0.98850575
0.55844156,0.98850575
0.55904659,0.98850575
0.55965293,0.98850575
0.56026059,0.98850575
0.56147987,0.98850575
0.56209150,0.98850575
0.56270447,0.98850575
0.56331878,0.98850575
