fpr,tpr
0.00000000,0.00000000
0.00000000,0.00186220
0.00000000,0.03910615
0.00000000,0.04283054
0.00000000,0.17504655
0.00185874,0.17504655
0.00185874,0.20111732
0.00371747,0.20111732
0.00371747,0.23836127
0.00557621,0.23836127
0.00557621,0.26070764
0.00743494,0.26070764
0.00743494,0.26443203
0.00929368,0.26443203
0.00929368,0.29236499
0.01115242,0.29236499
0.01115242,0.31284916
0.01301115,0.31284916
0.01301115,0.34823091
0.01486989,0.34823091
0.01486989,0.38547486
0.01858736,0.38547486
0.01858736,0.38919926
0.02044610,0.38919926
0.02044610,0.40037244
0.02230483,0.40037244
0.02230483,0.44320298
0.02416357,0.44320298
0.02416357,0.44692737
0.02602230,0.44692737
0.02602230,0.47486034
0.02788104,0.47486034
0.02788104,0.48230912
0.02973978,0.48230912
0.02973978,0.53445065
0.03159851,0.53445065
0.03159851,0.54189944
0.03345725,0.54189944
0.03345725,0.55121043
0.03717472,0.55121043
0.03717472,0.56983240
0.03903346,0.56983240
0.03903346,0.57914339
0.04460967,0.57914339
0.04460967,0.59031657
0.04646840,0.59031657
0.04646840,0.61638734
0.04832714,0.61638734
0.04832714,0.63873371
0.05018587,0.63873371
0.05018587,0.64804469
0.05204461,0.64804469
0.05204461,0.65921788
0.05390335,0.65921788
0.05390335,0.66852886
0.05762082,0.66852886
0.05762082,0.67039106
0.06319703,0.67039106
0.06319703,0.67225326
0.06505576,0.67225326
0.06505576,0.67597765
0.06691450,0.67597765
0.06691450,0.68156425
0.06877323,0.68156425
0.06877323,0.68342644
0.07063197,0.68342644
0.07063197,0.70018622
0.07434944,0.70018622
0.07434944,0.70949721
0.07434944,0.71508380
0.07434944,0.72253259
0.07620818,0.72253259
0.07620818,0.73370577
0.07992565,0.73370577
0.07992565,0.73556797
0.08178439,0.73556797
0.08178439,0.73929236
0.08364312,0.73929236
0.08364312,0.74301676
0.08550186,0.74301676
0.08550186,0.74487896
0.08736059,0.74487896
0.08736059,0.74860335
0.09293680,0.74860335
0.09293680,0.75046555
0.09479554,0.75046555
0.09479554,0.78584730
0.09665428,0.78584730
0.09665428,0.80446927
0.10037175,0.80446927
0.10037175,0.81378026
0.10223048,0.81378026
0.10223048,0.81750466
0.10408922,0.81750466
0.10408922,0.81936685
0.10594796,0.81936685
0.10594796,0.82495345
0.10780669,0.82495345
0.10780669,0.83240223
0.10966543,0.83240223
0.10966543,0.83426443
0.11338290,0.83426443
0.11338290,0.83612663
0.11710037,0.83612663
0.11710037,0.84171322
0.11895911,0.84171322
0.11895911,0.84357542
0.12267658,0.84357542
0.12267658,0.84729981
0.12453532,0.84729981
0.12453532,0.85102421
0.12639405,0.85102421
0.12639405,0.85474860
0.12825279,0.85474860
0.12825279,0.86033520
0.13011152,0.86033520
0.13011152,0.86219739
0.13568773,0.86219739
0.13568773,0.86405959
0.13754647,0.86405959
0.13754647,0.86592179
0.13940520,0.86592179
0.13940520,0.87150838
0.14312268,0.87150838
0.14312268,0.87337058
0.14684015,0.87337058
0.14684015,0.87523277
0.15613383,0.87523277
0.15613383,0.87709497
0.15799257,0.87709497
0.15799257,0.88081937
0.15985130,0.88081937
0.15985130,0.88268156
0.16728625,0.88268156
0.16728625,0.88454376
0.16914498,0.88454376
0.16914498,0.89199255
0.17286245,0.89199255
0.17286245,0.89571695
0.18029740,0.89571695
0.18029740,0.89944134
0.18215613,0.89944134
0.18215613,0.90316574
0.18773234,0.90316574
0.18773234,0.90689013
0.19516729,0.90689013
0.19516729,0.90875233
0.20074349,0.90875233
0.20074349,0.91061453
0.21189591,0.91061453
0.21189591,0.91247672
0.21747212,0.91247672
0.21747212,0.91433892
0.22490706,0.91433892
0.22490706,0.91620112
0.23048327,0.91620112
0.23048327,0.92178771
0.23234201,0.92178771
0.23234201,0.92364991
0.23605948,0.92364991
0.23605948,0.92551210
0.24163569,0.92551210
0.24163569,0.92737430
0.24349442,0.92737430
0.24349442,0.92923650
0.24535316,0.92923650
0.24535316,0.93109870
0.26208178,0.93109870
0.26208178,0.93296089
0.26579926,0.93296089
0.26579926,0.93482309
0.27509294,0.93482309
0.27509294,0.93668529
0.29925651,0.93668529
0.29925651,0.94413408
0.30669145,0.94413408
0.30669145,0.94599628
0.31598513,0.94599628
0.31598513,0.94785847
0.31784387,0.94785847
0.31784387,0.94972067
0.32342007,0.94972067
0.32342007,0.95158287
0.33085502,0.95158287
0.33085502,0.95344507
0.33271375,0.95344507
0.33271375,0.95530726
0.33457249,0.95530726
0.33457249,0.95716946
0.33828996,0.95716946
0.33828996,0.95903166
0.34572491,0.95903166
0.34572491,0.96089385
0.34758364,0.96089385
0.34758364,0.96275605
0.35873606,0.96275605
0.35873606,0.96461825
0.36059480,0.96461825
0.36059480,0.96834264
0.39405204,0.96834264
0.39405204,0.97020484
0.40334572,0.97020484
0.40334572,0.97206704
0.42007435,0.97206704
0.42007435,0.97579143
0.42936803,0.97579143
0.42936803,0.97951583
0.44423792,0.97951583
0.44423792,0.98324022
0.45910781,0.98324022
0.45910781,0.98510242
0.47583643,0.98510242
0.47583643,0.98696462
0.47769517,0.98696462
0.48141264,0.98696462
0.50929368,0.98696462
0.50929368,0.99068901
0.56877323,0.99068901
0.57249071,0.99068901
0.58178439,0.99068901
0.58178439,0.99255121
0.60408922,0.99255121
0.60408922,0.99441341
0.60594796,0.99441341
0.60594796,0.99627561
0.60780669,0.99627561
0.61152416,0.99627561
0.66914498,0.99627561
0.66914498,0.99813780
0.68215613,0.99813780
0.68587361,0.99813780
0.73605948,0.99813780
0.73977695,0.99813780
0.74535316,0.99813780
0.74907063,0.99813780
0.77881041,0.99813780
0.78252788,0.99813780
0.78438662,0.99813780
0.78810409,0.99813780
0.80297398,0.99813780
0.80669145,0.99813780
0.80855019,0.99813780
0.81226766,0.99813780
0.83643123,0.99813780
0.84014870,0.99813780
0.84758364,0.99813780
0.85130112,0.99813780
0.85873606,0.99813780
0.86431227,0.99813780
0.86802974,0.99813780
0.88475836,0.99813780
0.89591078,0.99813780
0.90520446,0.99813780
0.90892193,0.99813780
0.93866171,0.99813780
0.94237918,0.99813780
0.95167286,0.99813780
0.95167286,1.00000000
0.96096654,1.00000000
0.96468401,1.00000000
1.00000000,1.00000000
