fpr,tpr
0.00000000,0.00000000
0.00000000,0.00948767
0.00000000,0.02087287
0.00191205,0.02087287
0.00191205,0.29032258
0.00382409,0.29032258
0.00382409,0.33206831
0.00573614,0.33206831
0.00573614,0.38140417
0.00764818,0.38140417
0.00764818,0.43453510
0.00956023,0.43453510
0.00956023,0.48197343
0.01147228,0.48197343
0.01147228,0.48576850
0.01529637,0.48576850
0.01529637,0.49335863
0.01720841,0.49335863
0.01720841,0.51043643
0.01912046,0.51043643
0.01912046,0.51612903
0.02103250,0.51612903
0.02103250,0.52941176
0.02294455,0.52941176
0.02294455,0.53889943
0.02485660,0.53889943
0.02485660,0.54838710
0.02676864,0.54838710
0.02676864,0.56166983
0.02868069,0.56166983
0.02868069,0.56546490
0.03059273,0.56546490
0.03059273,0.57685009
0.03250478,0.57685009
0.03250478,0.58064516
0.03441683,0.58064516
0.03441683,0.58823529
0.03632887,0.58823529
0.03632887,0.59392789
0.03824092,0.59392789
0.03824092,0.59582543
0.04015296,0.59582543
0.04015296,0.60341556
0.04206501,0.60341556
0.04206501,0.62049336
0.04397706,0.62049336
0.04397706,0.62618596
0.04588910,0.62618596
0.04588910,0.62998102
0.04780115,0.62998102
0.04780115,0.64136622
0.04971319,0.64136622
0.04971319,0.64516129
0.05162524,0.64516129
0.05162524,0.65654649
0.05353728,0.65654649
0.05353728,0.66413662
0.05736138,0.66413662
0.05736138,0.66793169
0.05927342,0.66793169
0.05927342,0.66982922
0.06118547,0.66982922
0.06118547,0.71537002
0.06309751,0.71537002
0.06309751,0.71916509
0.06500956,0.71916509
0.06500956,0.72485769
0.06692161,0.72485769
0.06692161,0.72675522
0.06883365,0.72675522
0.06883365,0.73244782
0.07265774,0.73244782
0.07265774,0.74003795
0.07265774,0.74383302
0.07456979,0.74383302
0.07456979,0.74952562
0.07648184,0.74952562
0.07648184,0.75901328
0.07839388,0.75901328
0.07839388,0.76280835
0.08030593,0.76280835
0.08030593,0.76470588
0.08221797,0.76470588
0.08221797,0.77798861
