fpr,tpr
0.00000000,0.00000000
0.00191939,0.00000000
0.00191939,0.40642722
0.00575816,0.40642722
0.00575816,0.40831758
0.00575816,0.41209830
0.00575816,0.51795841
0.00767754,0.51795841
0.00767754,0.52173913
0.00959693,0.52173913
0.00959693,0.54064272
0.01151631,0.54064272
0.01151631,0.54253308
0.01343570,0.54253308
0.01343570,0.55387524
0.01535509,0.55387524
0.01535509,0.55576560
0.01727447,0.55576560
0.01727447,0.56899811
0.01919386,0.56899811
0.01919386,0.57088847
0.02111324,0.57088847
0.02111324,0.61625709
0.02303263,0.61625709
0.02303263,0.62192817
0.02303263,0.62570888
0.02303263,0.63516068
0.02303263,0.64083176
0.02495202,0.64083176
0.02495202,0.64461248
0.02687140,0.64461248
0.02687140,0.65595463
0.02879079,0.67107750
0.02879079,0.68431002
0.03071017,0.68431002
0.03071017,0.68620038
0.03454894,0.68620038
0.03454894,0.68998110
0.03646833,0.68998110
0.03646833,0.69187146
0.03838772,0.69187146
0.03838772,0.69565217
0.04030710,0.69565217
0.04030710,0.69943289
0.04222649,0.69943289
0.04222649,0.71455577
0.04414587,0.71455577
0.04414587,0.71833648
0.04606526,0.71833648
0.04606526,0.72589792
0.05182342,0.72589792
0.05182342,0.72778828
0.05566219,0.72778828
0.05566219,0.73345936
0.06142035,0.73345936
0.06142035,0.73724008
0.06333973,0.73724008
0.06333973,0.74291115
0.06525912,0.74291115
0.06525912,0.74858223
0.06909789,0.74858223
0.06909789,0.75047259
0.07293666,0.75047259
0.07293666,0.75236295
0.07677543,0.75236295
0.07677543,0.75614367
0.07869482,0.75614367
0.07869482,0.75992439
0.07869482,0.76559546
0.08253359,0.76559546
0.08253359,0.76937618
0.08637236,0.76937618
0.08637236,0.77126654
0.09021113,0.77126654
0.09021113,0.77504726
0.09404990,0.77504726
0.09404990,0.78071834
0.09596929,0.78071834
0.09596929,0.78449905
0.09980806,0.78449905
0.09980806,0.78638941
0.10172745,0.78638941
0.10172745,0.79395085
0.10364683,0.79395085
0.10364683,0.79584121
0.10748560,0.79584121
0.10748560,0.79773157
0.11132438,0.79773157
0.11132438,0.80151229
0.11516315,0.80151229
0.11516315,0.80529301
0.11708253,0.80529301
0.11708253,0.80907372
0.12092131,0.80907372
0.12092131,0.81285444
0.12667946,0.81285444
0.12667946,0.81474480
0.12667946,0.81852552
0.13243762,0.81852552
0.13243762,0.82041588
0.13627639,0.82041588
0.13627639,0.82230624
0.13819578,0.82230624
0.13819578,0.82419660
0.14011516,0.82419660
0.14011516,0.83175803
0.14203455,0.83175803
0.14203455,0.83364839
0.14395393,0.83364839
0.14395393,0.83742911
0.14395393,0.84120983
0.14779271,0.84120983
0.14779271,0.84310019
0.15738964,0.84310019
0.15738964,0.84499055
0.16122841,0.84499055
0.16122841,0.84877127
0.16314779,0.84877127
0.16314779,0.85066163
0.17466411,0.85066163
0.17466411,0.85633270
0.18042226,0.85633270
0.18042226,0.86011342
0.18618042,0.86011342
0.18618042,0.86200378
0.18809981,0.86200378
0.18809981,0.86389414
0.19001919,0.86389414
0.19001919,0.86578450
0.19385797,0.86578450
0.19385797,0.86956522
0.19577735,0.86956522
0.19577735,0.87334594
0.20345489,0.87334594
0.20345489,0.87523629
0.20537428,0.87523629
0.20537428,0.87712665
0.20729367,0.87712665
0.20729367,0.87901701
0.20921305,0.87901701
0.20921305,0.88090737
0.21497121,0.88090737
0.21497121,0.88468809
0.21689060,0.88468809
0.21689060,0.88657845
0.22456814,0.88657845
0.22456814,0.89413989
