recall,precision
0.49860465,1.00000000
0.49813780,0.99813433
0.49860205,0.99813433
0.49906716,0.99813433
0.49953315,0.99813433
0.50000000,0.99813433
0.50046773,0.99813433
0.50093633,0.99813433
0.50046860,0.99626866
0.50093809,0.99626866
0.50140845,0.99626866
0.50187970,0.99626866
0.50235183,0.99626866
0.50329877,0.99626866
0.50377358,0.99626866
0.50424929,0.99626866
0.50472590,0.99626866
0.50520341,0.99626866
0.50568182,0.99626866
0.50664137,0.99626866
0.50712251,0.99626866
0.50760456,0.99626866
0.50713606,0.99440299
0.50761905,0.99440299
0.50810296,0.99440299
0.50763359,0.99253731
0.50811843,0.99253731
0.50860421,0.99253731
0.50909091,0.99253731
0.50957854,0.99253731
0.51006711,0.99253731
0.51055662,0.99253731
0.51104707,0.99253731
0.51153846,0.99253731
0.51203080,0.99253731
0.51252408,0.99253731
0.51351351,0.99253731
0.51400966,0.99253731
0.51450677,0.99253731
0.51500484,0.99253731
0.51550388,0.99253731
0.51600388,0.99253731
0.51650485,0.99253731
0.51700680,0.99253731
0.51750973,0.99253731
0.51801363,0.99253731
0.51851852,0.99253731
0.51953125,0.99253731
0.52003910,0.99253731
0.52105779,0.99253731
0.52156863,0.99253731
0.52208047,0.99253731
0.52259332,0.99253731
0.52310718,0.99253731
0.52362205,0.99253731
0.52413793,0.99253731
0.52517275,0.99253731
0.52569170,0.99253731
0.52621167,0.99253731
0.52673267,0.99253731
0.52777778,0.99253731
0.52830189,0.99253731
0.52882704,0.99253731
0.52935323,0.99253731
0.52988048,0.99253731
0.53093812,0.99253731
0.53146853,0.99253731
0.53200000,0.99253731
0.53253253,0.99253731
0.53306613,0.99253731
0.53360080,0.99253731
0.53413655,0.99253731
0.53467337,0.99253731
0.53521127,0.99253731
0.53575025,0.99253731
0.53629032,0.99253731
0.53683148,0.99253731
0.53791709,0.99253731
0.53846154,0.99253731
0.53900709,0.99253731
0.53955375,0.99253731
0.54010152,0.99253731
0.54065041,0.99253731
0.54120041,0.99253731
0.54175153,0.99253731
0.54230377,0.99253731
0.54285714,0.99253731
0.54341164,0.99253731
0.54396728,0.99253731
0.54452405,0.99253731
0.54508197,0.99253731
0.54564103,0.99253731
0.54620123,0.99253731
0.54676259,0.99253731
0.54732510,0.99253731
0.54788877,0.99253731
0.54845361,0.99253731
0.54958678,0.99253731
0.55015512,0.99253731
0.55072464,0.99253731
0.55129534,0.99253731
0.55186722,0.99253731
0.55244029,0.99253731
0.55301455,0.99253731
0.55416667,0.99253731
0.55474453,0.99253731
0.55532359,0.99253731
0.55590387,0.99253731
0.55648536,0.99253731
0.55706806,0.99253731
0.55765199,0.99253731
0.55823715,0.99253731
0.55882353,0.99253731
0.55941115,0.99253731
0.56000000,0.99253731
0.56059009,0.99253731
0.56118143,0.99253731
0.56177402,0.99253731
0.56236786,0.99253731
0.56296296,0.99253731
0.56355932,0.99253731
0.56415695,0.99253731
0.56535600,0.99253731
0.56595745,0.99253731
0.56656017,0.99253731
0.56716418,0.99253731
0.56776948,0.99253731
0.56837607,0.99253731
0.56898396,0.99253731
0.56959315,0.99253731
0.57020364,0.99253731
