fpr,tpr
0.00000000,0.00000000
0.00766284,0.00189394
0.00766284,0.10416667
0.00957854,0.10416667
0.00957854,0.34659091
0.01149425,0.34659091
0.01149425,0.39393939
0.01340996,0.39393939
0.01340996,0.40151515
0.01532567,0.40151515
0.01532567,0.40530303
0.01724138,0.40530303
0.01724138,0.41666667
0.01915709,0.41666667
0.01915709,0.42992424
0.02107280,0.42992424
0.02107280,0.47348485
0.02298851,0.47348485
0.02298851,0.54545455
0.02490421,0.54545455
0.02490421,0.55113636
0.02681992,0.55113636
0.02681992,0.56439394
0.02873563,0.56439394
0.02873563,0.58522727
0.03256705,0.58522727
0.03256705,0.60606061
0.03639847,0.60606061
0.03639847,0.61742424
0.04214559,0.61742424
0.04214559,0.63446970
0.04597701,0.63446970
0.04597701,0.63825758
0.04789272,0.63825758
0.04789272,0.64583333
0.05172414,0.64583333
0.05172414,0.67803030
0.05172414,0.68181818
0.05172414,0.68560606
0.05363985,0.68560606
0.05363985,0.68939394
0.05938697,0.68939394
0.05938697,0.69318182
0.06321839,0.69318182
0.06321839,0.69886364
0.06513410,0.69886364
0.06513410,0.70265152
0.06704981,0.70265152
0.06704981,0.71212121
0.07088123,0.71212121
0.07088123,0.71401515
0.07279693,0.71401515
0.07279693,0.71590909
0.07662835,0.71590909
0.07662835,0.74621212
0.07854406,0.74621212
0.07854406,0.75000000
0.08045977,0.75000000
0.08045977,0.75378788
0.08237548,0.75378788
0.08237548,0.75946970
0.08429119,0.75946970
0.08429119,0.78409091
0.08620690,0.78409091
0.08620690,0.79166667
0.08812261,0.79166667
0.08812261,0.79356061
0.09003831,0.79356061
0.09003831,0.80113636
0.09386973,0.80113636
0.09386973,0.80303030
0.09578544,0.80303030
0.09578544,0.81060606
0.09770115,0.81060606
0.09770115,0.81250000
0.10344828,0.81250000
0.10344828,0.81628788
0.10536398,0.81628788
0.10536398,0.82007576
0.10727969,0.82007576
0.10727969,0.82196970
0.10919540,0.82196970
0.10919540,0.82575758
0.11111111,0.82575758
0.11111111,0.82765152
0.11302682,0.82765152
0.11302682,0.82954545
0.11877395,0.82954545
0.11877395,0.83333333
0.12260536,0.83333333
0.12260536,0.83901515
0.12452107,0.83901515
0.12452107,0.84090909
0.12835249,0.84090909
0.12835249,0.85795455
0.13218391,0.85795455
0.13218391,0.85984848
0.13984674,0.85984848
0.13984674,0.86174242
0.14559387,0.86174242
0.14559387,0.87500000
0.14559387,0.87689394
0.15708812,0.87689394
0.15708812,0.87878788
0.16091954,0.87878788
0.16091954,0.88068182
0.16475096,0.88068182
0.16475096,0.88446970
0.16858238,0.88446970
0.16858238,0.88825758
0.18199234,0.88825758
0.18199234,0.89393939
0.18773946,0.89393939
0.18773946,0.89583333
0.19157088,0.89583333
0.19157088,0.89962121
0.19348659,0.89962121
0.19348659,0.90340909
0.19731801,0.90340909
0.19731801,0.90530303
0.20114943,0.90530303
0.20114943,0.90719697
0.21647510,0.90719697
0.21647510,0.91098485
0.21839080,0.91098485
0.21839080,0.92424242
0.23180077,0.92424242
0.23180077,0.92992424
0.23371648,0.92992424
0.23371648,0.93371212
0.26053640,0.93371212
0.26053640,0.93750000
0.27586207,0.93750000
0.27586207,0.94128788
0.29118774,0.94128788
0.29118774,0.94318182
0.29885057,0.94318182
0.29885057,0.95075758
0.30459770,0.95075758
0.30459770,0.95265152
0.30651341,0.95265152
0.30651341,0.95454545
0.31992337,0.95454545
0.31992337,0.95643939
0.34865900,0.95643939
0.34865900,0.95833333
0.35632184,0.95833333
0.35632184,0.96022727
0.38505747,0.96022727
0.38505747,0.96212121
0.39655172,0.96212121
0.39655172,0.96401515
0.40996169,0.96401515
0.40996169,0.96590909
0.42720307,0.96590909
0.42720307,0.96969697
0.46168582,0.96969697
0.46168582,0.97159091
0.47892720,0.97159091
0.47892720,0.97348485
0.49233716,0.97348485
0.49233716,0.97537879
0.49616858,0.97537879
0.49616858,0.97727273
0.50191571,0.97727273
0.50191571,0.97916667
0.54597701,0.97916667
0.54597701,0.98106061
0.55555556,0.98106061
0.55555556,0.98295455
0.56513410,0.98295455
0.56513410,0.98484848
0.57471264,0.98484848
0.57471264,0.98674242
0.60919540,0.98674242
0.60919540,0.98863636
0.61685824,0.98863636
0.61685824,0.99053030
0.63601533,0.99053030
0.63601533,0.99242424
0.63793103,0.99242424
0.63793103,0.99431818
0.65708812,0.99431818
0.65708812,0.99621212
0.66283525,0.99621212
0.66283525,0.99810606
0.68007663,0.99810606
0.68007663,1.00000000
0.79118774,1.00000000
0.79501916,1.00000000
0.81992337,1.00000000
0.82375479,1.00000000
0.83333333,1.00000000
0.84099617,1.00000000
0.87739464,1.00000000
0.88122605,1.00000000
0.90421456,1.00000000
0.90804598,1.00000000
0.91379310,1.00000000
0.91762452,1.00000000
0.92337165,1.00000000
0.93103448,1.00000000
0.93869732,1.00000000
0.94252874,1.00000000
0.95977011,1.00000000
0.96551724,1.00000000
0.97892720,1.00000000
0.98275862,1.00000000
1.00000000,1.00000000
