fpr,tpr
0.00000000,0.00000000
0.00380228,0.00572519
0.00380228,0.13931298
0.00570342,0.13931298
0.00570342,0.22328244
0.00760456,0.22328244
0.00760456,0.25954198
0.00950570,0.25954198
0.00950570,0.31679389
0.01140684,0.31679389
0.01140684,0.35496183
0.01330798,0.35496183
0.01330798,0.37213740
0.01520913,0.37213740
0.01520913,0.37786260
0.01711027,0.37786260
0.01711027,0.37977099
0.01901141,0.37977099
0.01901141,0.38549618
0.02091255,0.38549618
0.02091255,0.42938931
0.02281369,0.42938931
0.02281369,0.43129771
0.02471483,0.43129771
0.02471483,0.43320611
0.02661597,0.43320611
0.02661597,0.43893130
0.02851711,0.43893130
0.02851711,0.46183206
0.03041825,0.46183206
0.03041825,0.47900763
0.03231939,0.47900763
0.03231939,0.49809160
0.03422053,0.49809160
0.03422053,0.51145038
0.03612167,0.51145038
0.03612167,0.52480916
0.03802281,0.52480916
0.03802281,0.52671756
0.03992395,0.52671756
0.03992395,0.53435115
0.04182510,0.53435115
0.04182510,0.54007634
0.04372624,0.54007634
0.04372624,0.54770992
0.04562738,0.54770992
0.04562738,0.55343511
0.05133080,0.55343511
0.05133080,0.56488550
0.05323194,0.56488550
0.05323194,0.56870229
0.05513308,0.56870229
0.05513308,0.58396947
0.05893536,0.58396947
0.05893536,0.59160305
0.06273764,0.59160305
0.06273764,0.59351145
0.06653992,0.59351145
0.06653992,0.59732824
0.06844106,0.59732824
0.06844106,0.60687023
0.07224335,0.60687023
0.07224335,0.61068702
0.07414449,0.61068702
0.07414449,0.61641221
0.07414449,0.62022901
0.07414449,0.62404580
0.07604563,0.62404580
0.07604563,0.62595420
0.07794677,0.62595420
0.07794677,0.62977099
0.07984791,0.62977099
0.07984791,0.63167939
0.08174905,0.63167939
0.08174905,0.63358779
0.08365019,0.63358779
0.08365019,0.64122137
0.08555133,0.64122137
0.08555133,0.65648855
0.08745247,0.65648855
0.08745247,0.66030534
0.08935361,0.66030534
0.08935361,0.66603053
0.09315589,0.66603053
0.09315589,0.68129771
0.09505703,0.68129771
0.09505703,0.70419847
0.10266160,0.70419847
0.10266160,0.70801527
0.10456274,0.70801527
0.10456274,0.71564885
0.10836502,0.71564885
0.11406844,0.71564885
0.11406844,0.71946565
0.11977186,0.71946565
0.11977186,0.72328244
0.12167300,0.72328244
0.12167300,0.72519084
0.12357414,0.72519084
0.12357414,0.72709924
0.12357414,0.73091603
0.12357414,0.73854962
0.12547529,0.73854962
0.12547529,0.74236641
0.12737643,0.74236641
0.12737643,0.74427481
0.13117871,0.74427481
0.13117871,0.75000000
0.13307985,0.75000000
0.13307985,0.75381679
0.13878327,0.75381679
0.13878327,0.75954198
0.14068441,0.75954198
0.14068441,0.76145038
0.14448669,0.76145038
0.14448669,0.76526718
0.14828897,0.76526718
0.14828897,0.76908397
0.15779468,0.76908397
0.15779468,0.77099237
0.16159696,0.77099237
0.16159696,0.77290076
0.16539924,0.77290076
0.16539924,0.77671756
0.17300380,0.77671756
0.17300380,0.77862595
0.17490494,0.77862595
0.17490494,0.78053435
0.17680608,0.78053435
0.17680608,0.78244275
0.17870722,0.78244275
0.17870722,0.78625954
0.18250951,0.78625954
0.18250951,0.79198473
0.18441065,0.79198473
0.18441065,0.79389313
0.18821293,0.79389313
0.18821293,0.79580153
0.19771863,0.79580153
0.19771863,0.79961832
0.20532319,0.79961832
0.20532319,0.80152672
0.20722433,0.80152672
0.20722433,0.80725191
0.21102662,0.80725191
0.21102662,0.81106870
0.22243346,0.81106870
0.22243346,0.81297710
0.22433460,0.81297710
0.22433460,0.81488550
0.23003802,0.81488550
0.23003802,0.81679389
0.23193916,0.81679389
0.23193916,0.81870229
0.23384030,0.81870229
0.23384030,0.82061069
0.24144487,0.82061069
0.24144487,0.82251908
0.24524715,0.82251908
0.24524715,0.82633588
0.25665399,0.82633588
0.25665399,0.82824427
0.26235741,0.82824427
0.26235741,0.83015267
0.26425856,0.83015267
0.26425856,0.83396947
0.26615970,0.83396947
0.26615970,0.83587786
0.26996198,0.83587786
0.26996198,0.83778626
0.27376426,0.83778626
0.27376426,0.84160305
0.29467681,0.84160305
0.29467681,0.84351145
0.29847909,0.84351145
0.29847909,0.84541985
0.30038023,0.84541985
0.30038023,0.84732824
0.30228137,0.84732824
0.30228137,0.84923664
0.30418251,0.84923664
0.30418251,0.85687023
0.31178707,0.85687023
0.31178707,0.85877863
0.31558935,0.85877863
0.31558935,0.86068702
0.31749049,0.86068702
0.31749049,0.86259542
0.32129278,0.86259542
0.32129278,0.86450382
0.32889734,0.86450382
0.32889734,0.86641221
0.32889734,0.87022901
0.33079848,0.87022901
0.33079848,0.87213740
0.33269962,0.87213740
0.33269962,0.87404580
0.33650190,0.87404580
0.33650190,0.87786260
0.34220532,0.87786260
0.34220532,0.87977099
0.34980989,0.87977099
0.34980989,0.88167939
0.35361217,0.88167939
0.35361217,0.88358779
0.35551331,0.88358779
0.35551331,0.88549618
0.37262357,0.88549618
0.37262357,0.88740458
0.38022814,0.88740458
0.38022814,0.88931298
0.38783270,0.88931298
0.38783270,0.89122137
0.39543726,0.89122137
0.39543726,0.89312977
0.40874525,0.89312977
0.40874525,0.89503817
0.41254753,0.89503817
0.41254753,0.89885496
0.42395437,0.89885496
0.42395437,0.90076336
0.42585551,0.90076336
0.42585551,0.90267176
0.42775665,0.90267176
0.42775665,0.90458015
0.43155894,0.90458015
0.43155894,0.90839695
0.43346008,0.90839695
0.43346008,0.91030534
0.44486692,0.91030534
0.44486692,0.91221374
0.45437262,0.91221374
0.45437262,0.91412214
0.45817490,0.91412214
0.45817490,0.91603053
0.46958175,0.91603053
0.46958175,0.91793893
0.47148289,0.91793893
0.47148289,0.91984733
0.48288973,0.91984733
0.48288973,0.92175573
0.48669202,0.92175573
0.48669202,0.92366412
0.49049430,0.92366412
0.49049430,0.92748092
0.49239544,0.92748092
0.49239544,0.92938931
0.52471483,0.92938931
0.52471483,0.93129771
0.53992395,0.93129771
0.53992395,0.93320611
0.54372624,0.93320611
0.54372624,0.93702290
0.54372624,0.94083969
0.55323194,0.94083969
0.55323194,0.94274809
0.58555133,0.94274809
0.58555133,0.94465649
0.58935361,0.94465649
0.58935361,0.94656489
0.59125475,0.94656489
0.59125475,0.94847328
0.59695817,0.94847328
0.59695817,0.95038168
0.60076046,0.95038168
0.60076046,0.95801527
0.61026616,0.95801527
0.61026616,0.95992366
0.61216730,0.95992366
0.61216730,0.96374046
0.61406844,0.96374046
0.61406844,0.96564885
0.62357414,0.96564885
0.62357414,0.96755725
0.62547529,0.96755725
0.62547529,0.96946565
0.62737643,0.96946565
0.62737643,0.97328244
0.63688213,0.97328244
0.63688213,0.97519084
0.66349810,0.97519084
0.66349810,0.97900763
0.66539924,0.97900763
0.66539924,0.98091603
0.67300380,0.98091603
0.67300380,0.98282443
0.67300380,0.98664122
0.67300380,0.98854962
0.67490494,0.98854962
0.67490494,0.99045802
0.67870722,0.99045802
0.67870722,1.00000000
0.70342205,1.00000000
0.70912548,1.00000000
0.78517110,1.00000000
0.78897338,1.00000000
0.88022814,1.00000000
0.88403042,1.00000000
0.90684411,1.00000000
